#=====================================================
# File created:        Sat-14-Feb-2026-at-04-09-08PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        117.629125
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6447.7061  0.2567 
   00001    0.6863   -9742.2259  0.2652 
   00002    0.6078  -11637.0773  0.2673 
   00003    0.5806  -13036.7091  0.2693 
   00004    0.5286  -13940.5203  0.2759 
   00005    0.5181  -14558.2016  0.2778 
   00006    0.5155  -15169.4239  0.2815 
   00007    0.5059  -15822.9539  0.2819 
   00008    0.4852  -16148.6512  0.2858 
   00009    0.4945  -16554.5951  0.2893 
   00010    0.4645  -16932.4862  0.2928 
   00011    0.4661  -17173.0498  0.2934 
   00012    0.4677  -17304.5951  0.2960 
   00013    0.4491  -17447.5558  0.2941 
   00014    0.4581  -17583.4438  0.2985 
   00015    0.4477  -17788.3468  0.2995 
   00016    0.4475  -17962.9554  0.3007 
   00017    0.4363  -17995.7831  0.3068 
   00018    0.4481  -18095.5638  0.3171 
   00019    0.4514  -18050.4051  0.3215 
   00020    0.4567  -18149.9125  0.3273 
   00021    0.4441  -18317.3825  0.3285 
   00022    0.4534  -18308.3644  0.3233 
   00023    0.4447  -18425.0541  0.3272 
   00024    0.4434  -18459.0203  0.3317 
   00025    0.4341  -18551.0504  0.3309 
   00026    0.4306  -18568.3581  0.3261 
   00027    0.4250  -18647.7804  0.3253 
   00028    0.4341  -18713.7209  0.3266 
   00029    0.4345  -18746.6398  0.3248 
   00030    0.4281  -18845.5551  0.3269 
   00031    0.4289  -18890.8928  0.3216 
   00032    0.4261  -18938.1576  0.3218 
   00033    0.4233  -18964.7066  0.3221 
   00034    0.4278  -18935.3842  0.3247 
   00035    0.4231  -19006.9717  0.3261 
   00036    0.4136  -18986.1290  0.3245 
   00037    0.4272  -18997.7815  0.3236 
   00038    0.4189  -18967.7524  0.3234 
   00039    0.4275  -18898.3954  0.3197 
   00040    0.4227  -18912.3149  0.3219 
   00041    0.4325  -18889.6435  0.3213 
   00042    0.4352  -18954.0111  0.3221 
   00043    0.4267  -19074.7549  0.3220 
   00044    0.4230  -19156.9629  0.3212 
   00045    0.4130  -19172.3258  0.3253 
   00046    0.4344  -19191.3544  0.3266 
   00047    0.4322  -19156.0160  0.3281 
   00048    0.4170  -19164.8282  0.3281 
   00049    0.4180  -19150.8922  0.3276 
   00050    0.4355  -19158.9781  0.3254 
   00051    0.4263  -19175.7112  0.3259 
   00052    0.4170  -19331.7773  0.3315 
   00053    0.4275  -19370.0320  0.3337 
