#=====================================================
# File created:        Sun-15-Feb-2026-at-03-49-24PM
# Size of lattice:     100x100
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        77.358495
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -9776.3654  0.2545 
   00001    0.6701  -15027.5111  0.2629 
   00002    0.6146  -18022.1456  0.2625 
   00003    0.5667  -20122.4431  0.2559 
   00004    0.5446  -21772.8302  0.2541 
   00005    0.5231  -22766.1734  0.2533 
   00006    0.5157  -23769.0746  0.2540 
   00007    0.4959  -24626.0528  0.2559 
   00008    0.4924  -25453.3923  0.2566 
   00009    0.4760  -25963.9012  0.2551 
   00010    0.4695  -26383.1167  0.2616 
   00011    0.4668  -26672.1692  0.2600 
   00012    0.4575  -27002.0840  0.2596 
   00013    0.4607  -27216.2217  0.2659 
   00014    0.4551  -27444.4823  0.2663 
   00015    0.4446  -27612.8861  0.2705 
   00016    0.4500  -27686.0383  0.2715 
   00017    0.4475  -27836.3977  0.2755 
   00018    0.4527  -27818.4833  0.2680 
   00019    0.4484  -28013.0778  0.2676 
   00020    0.4432  -28328.1658  0.2652 
   00021    0.4458  -28441.3635  0.2642 
   00022    0.4347  -28528.1668  0.2622 
   00023    0.4381  -28761.1114  0.2633 
   00024    0.4409  -28899.0388  0.2575 
   00025    0.4346  -29063.9761  0.2590 
   00026    0.4366  -29144.1586  0.2591 
   00027    0.4295  -29120.8757  0.2593 
   00028    0.4273  -29128.9027  0.2562 
   00029    0.4338  -29252.8471  0.2562 
   00030    0.4372  -29223.3535  0.2579 
   00031    0.4254  -29335.0078  0.2599 
   00032    0.4324  -29353.6366  0.2588 
   00033    0.4258  -29391.3401  0.2578 
   00034    0.4218  -29327.2279  0.2605 
   00035    0.4263  -29568.9226  0.2643 
   00036    0.4275  -29608.1160  0.2682 
   00037    0.4256  -29673.3050  0.2661 
   00038    0.4273  -29720.0718  0.2672 
   00039    0.4358  -29849.5097  0.2684 
   00040    0.4239  -29812.1861  0.2658 
   00041    0.4204  -29804.5230  0.2626 
   00042    0.4169  -29924.3754  0.2657 
   00043    0.4251  -29792.1759  0.2652 
   00044    0.4314  -29920.0862  0.2650 
   00045    0.4319  -29973.4280  0.2670 
   00046    0.4128  -29932.5537  0.2630 
   00047    0.4269  -30017.2943  0.2591 
   00048    0.4217  -30105.2073  0.2560 
   00049    0.4188  -30051.0145  0.2592 
   00050    0.4250  -30049.6821  0.2591 
   00051    0.4263  -29954.4832  0.2608 
   00052    0.4265  -30022.4615  0.2618 
   00053    0.4259  -30056.6902  0.2671 
   00054    0.4164  -30139.5362  0.2702 
   00055    0.4312  -30238.4899  0.2718 
   00056    0.4105  -30246.9366  0.2681 
   00057    0.4035  -30143.1192  0.2671 
   00058    0.4230  -30185.6546  0.2694 
   00059    0.4165  -30191.2815  0.2743 
   00060    0.4270  -30190.4728  0.2739 
   00061    0.4254  -30303.4019  0.2737 
   00062    0.4171  -30275.3113  0.2737 
   00063    0.4273  -30314.0012  0.2695 
   00064    0.4168  -30310.9707  0.2745 
   00065    0.4243  -30348.3083  0.2748 
   00066    0.4090  -30301.3502  0.2752 
   00067    0.4205  -30298.4468  0.2740 
   00068    0.4150  -30354.5504  0.2731 
   00069    0.4185  -30208.3471  0.2754 
