#=====================================================
# File created:        Sun-15-Feb-2026-at-03-44-47PM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        13.050609
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00150    0.4238   -4937.4341  0.4464 
   00151    0.4119   -4889.6964  0.4335 
   00152    0.4244   -4932.4757  0.4442 
   00153    0.4025   -4959.0773  0.4428 
   00154    0.4094   -4942.3053  0.4346 
   00155    0.4131   -4949.9944  0.4403 
   00156    0.4019   -4933.7921  0.4450 
   00157    0.3981   -4933.9877  0.4406 
   00158    0.4150   -4929.0483  0.4295 
   00159    0.4062   -4951.4617  0.4244 
   00160    0.4156   -4955.4042  0.4160 
   00161    0.4113   -4957.1887  0.4214 
   00162    0.4000   -4946.6581  0.4193 
   00163    0.3906   -4974.9474  0.4182 
   00164    0.3950   -5004.5763  0.4185 
   00165    0.4163   -5063.2078  0.4137 
   00166    0.4044   -4996.8323  0.4212 
   00167    0.4062   -4994.5356  0.4110 
   00168    0.4050   -4987.3552  0.4139 
   00169    0.3875   -4993.8609  0.4153 
   00170    0.4188   -4986.7364  0.4149 
   00171    0.4012   -5011.6535  0.4110 
   00172    0.4156   -5024.1215  0.4178 
   00173    0.4081   -4998.0213  0.4228 
   00174    0.4006   -5040.4106  0.4158 
   00175    0.4200   -5026.2553  0.4090 
   00176    0.3969   -5012.3996  0.4096 
   00177    0.4037   -5036.5475  0.4111 
   00178    0.3881   -5012.2675  0.4161 
   00179    0.4119   -5061.9104  0.4196 
   00180    0.4119   -5036.2603  0.4231 
   00181    0.4138   -5023.6376  0.4190 
   00182    0.4081   -5028.8837  0.4288 
   00183    0.4125   -5000.1076  0.4301 
   00184    0.4238   -5029.3797  0.4269 
   00185    0.4025   -5016.9170  0.4227 
   00186    0.3987   -5068.0297  0.4237 
   00187    0.4056   -5052.6037  0.4246 
   00188    0.4150   -5047.1976  0.4322 
   00189    0.3969   -5065.2484  0.4236 
   00190    0.3937   -5104.7895  0.4292 
   00191    0.4131   -5039.4250  0.4189 
   00192    0.3981   -4974.5682  0.4158 
   00193    0.4031   -5018.2318  0.4220 
   00194    0.4138   -5014.6711  0.4211 
   00195    0.4025   -4993.3167  0.4141 
   00196    0.4094   -4990.5141  0.4138 
   00197    0.3981   -4985.9487  0.4088 
   00198    0.4100   -4974.6851  0.4089 
   00199    0.4069   -4916.1862  0.3993 
   00200    0.3887   -4914.0143  0.3971 
   00201    0.4244   -4966.4012  0.4090 
   00202    0.3937   -4933.0756  0.4085 
   00203    0.4181   -4889.9448  0.3962 
   00204    0.3981   -4942.9340  0.4022 
   00205    0.4163   -4959.4045  0.4008 
   00206    0.4081   -4946.6385  0.4007 
   00207    0.4012   -4971.3311  0.4012 
   00208    0.4194   -4932.0071  0.4049 
   00209    0.4200   -4969.0302  0.4003 
   00210    0.4037   -4950.7679  0.3942 
   00211    0.4338   -4952.7555  0.3977 
   00212    0.4131   -4937.4594  0.3946 
   00213    0.4163   -4962.2940  0.3957 
   00214    0.4144   -4967.6032  0.3972 
   00215    0.3962   -4972.6145  0.4038 
   00216    0.4125   -4895.2777  0.4000 
   00217    0.4244   -4952.0377  0.4069 
   00218    0.4012   -4976.9620  0.4109 
   00219    0.4062   -4981.4501  0.4042 
   00220    0.4200   -5001.7070  0.4121 
   00221    0.4000   -4965.5639  0.3978 
   00222    0.4150   -4966.4271  0.3983 
   00223    0.3906   -4998.7843  0.3964 
   00224    0.3962   -4949.5842  0.4002 
   00225    0.4088   -4915.7636  0.3867 
   00226    0.4325   -4931.6369  0.3937 
   00227    0.4019   -4936.1468  0.3886 
   00228    0.4125   -4937.8648  0.3885 
   00229    0.4031   -4977.5290  0.3895 
   00230    0.4056   -4955.2068  0.3915 
   00231    0.4256   -4975.1941  0.3877 
   00232    0.4069   -5007.2513  0.3879 
   00233    0.4031   -4972.5565  0.3925 
   00234    0.4088   -5008.4633  0.3869 
   00235    0.4056   -5019.1051  0.3905 
   00236    0.4050   -5011.8801  0.4002 
   00237    0.4300   -4963.3443  0.3864 
   00238    0.4156   -4990.6894  0.3934 
   00239    0.4263   -5048.4127  0.4065 
   00240    0.3931   -5048.9892  0.4084 
   00241    0.3825   -5031.0273  0.4101 
   00242    0.4081   -5044.7120  0.4051 
   00243    0.3862   -5073.6878  0.4077 
   00244    0.3925   -5077.5245  0.4123 
   00245    0.3812   -5081.6510  0.4230 
   00246    0.4019   -5080.7750  0.4137 
   00247    0.3944   -5077.0004  0.4236 
   00248    0.4000   -5042.1870  0.4285 
   00249    0.3850   -5084.2669  0.4288 
   00250    0.3975   -5029.0601  0.4289 
   00251    0.4138   -5001.5247  0.4269 
   00252    0.4206   -4971.0909  0.4279 
   00253    0.4062   -4966.3898  0.4244 
   00254    0.4119   -5028.5062  0.4297 
   00255    0.4156   -5012.7212  0.4255 
   00256    0.3981   -5014.9380  0.4250 
   00257    0.4050   -5021.8548  0.4303 
   00258    0.4144   -4995.3598  0.4407 
   00259    0.4188   -4969.1167  0.4355 
   00260    0.4025   -4957.0406  0.4383 
   00261    0.4169   -4945.6800  0.4455 
   00262    0.4219   -4906.2647  0.4432 
   00263    0.4181   -4925.9941  0.4440 
   00264    0.4175   -4946.5401  0.4532 
   00265    0.4356   -4984.7058  0.4492 
   00266    0.4150   -5040.2168  0.4461 
   00267    0.3950   -5020.0479  0.4408 
   00268    0.3987   -4995.2686  0.4431 
   00269    0.4213   -5004.6677  0.4314 
   00270    0.4144   -4962.4229  0.4418 
   00271    0.4019   -5012.6591  0.4523 
   00272    0.4144   -4982.3282  0.4395 
   00273    0.3925   -4965.0679  0.4412 
   00274    0.4088   -5001.1938  0.4399 
   00275    0.3869   -5000.6533  0.4510 
   00276    0.4200   -5018.5133  0.4442 
   00277    0.4194   -5033.7883  0.4390 
   00278    0.4100   -5007.8785  0.4374 
   00279    0.4238   -5023.3779  0.4410 
   00280    0.4100   -5002.6093  0.4339 
   00281    0.4163   -5038.7317  0.4318 
   00282    0.4075   -5009.3996  0.4334 
   00283    0.4225   -4998.7064  0.4478 
   00284    0.3944   -5055.0949  0.4540 
   00285    0.4062   -5100.1302  0.4543 
   00286    0.3956   -5108.3150  0.4646 
   00287    0.4194   -5078.0098  0.4611 
   00288    0.3812   -5066.1455  0.4566 
   00289    0.4156   -5034.9665  0.4553 
   00290    0.4025   -5038.9488  0.4614 
   00291    0.4194   -5066.8679  0.4683 
   00292    0.4031   -5053.5411  0.4579 
   00293    0.4169   -5019.3976  0.4469 
   00294    0.4069   -4971.4806  0.4473 
   00295    0.3894   -4967.9361  0.4316 
   00296    0.4094   -5017.5314  0.4375 
   00297    0.4094   -5020.1513  0.4194 
   00298    0.4150   -4966.6420  0.4193 
   00299    0.4369   -4944.2982  0.4147 
   00300    0.4300   -4927.6710  0.4126 
   00301    0.4094   -4891.0755  0.4018 
   00302    0.3881   -4942.0440  0.4036 
   00303    0.4081   -4923.0657  0.4061 
   00304    0.4331   -4907.1149  0.4048 
   00305    0.4194   -4874.8142  0.4029 
   00306    0.4269   -4874.6838  0.4013 
   00307    0.3887   -4908.8567  0.4041 
   00308    0.4306   -4916.7635  0.4029 
   00309    0.4044   -4947.2070  0.3931 
   00310    0.3969   -4943.4127  0.3992 
   00311    0.4100   -4984.1286  0.4082 
   00312    0.4069   -5003.4071  0.4156 
   00313    0.3981   -4931.0725  0.4243 
   00314    0.4125   -4909.8860  0.4315 
   00315    0.4150   -4951.6127  0.4315 
   00316    0.4200   -4937.7518  0.4350 
   00317    0.4169   -4947.8819  0.4386 
   00318    0.3969   -4979.7653  0.4462 
   00319    0.3850   -4959.6541  0.4315 
   00320    0.4156   -4971.7558  0.4366 
   00321    0.4144   -5030.2742  0.4395 
   00322    0.4169   -5010.5789  0.4323 
   00323    0.4019   -4977.9632  0.4357 
   00324    0.4150   -4972.7711  0.4383 
   00325    0.4081   -4984.0044  0.4384 
   00326    0.4012   -4998.2960  0.4448 
   00327    0.3962   -5041.1734  0.4554 
   00328    0.4125   -5020.9008  0.4640 
   00329    0.4044   -5020.3221  0.4676 
   00330    0.4088   -5020.4185  0.4677 
   00331    0.3919   -5008.2595  0.4716 
   00332    0.3987   -4991.6458  0.4734 
   00333    0.4188   -4987.3440  0.4729 
   00334    0.4144   -5018.7521  0.4732 
   00335    0.4138   -5052.3274  0.4759 
   00336    0.4363   -5018.2564  0.4826 
   00337    0.4188   -4982.3017  0.4782 
   00338    0.4213   -4988.8083  0.4789 
   00339    0.4206   -5002.9478  0.4837 
   00340    0.4225   -4975.2197  0.4741 
   00341    0.4144   -4995.8938  0.4693 
   00342    0.4044   -4996.8426  0.4763 
   00343    0.4000   -4973.5031  0.4740 
   00344    0.4150   -4979.8876  0.4808 
   00345    0.3925   -4980.6264  0.4834 
   00346    0.4275   -4984.0069  0.4925 
   00347    0.3937   -5023.5450  0.4949 
   00348    0.4012   -4994.1376  0.4926 
   00349    0.4000   -4962.6869  0.4954 
   00350    0.4294   -4926.3286  0.4866 
   00351    0.4169   -4952.0071  0.4787 
   00352    0.4163   -4941.7500  0.4766 
   00353    0.4062   -4979.9287  0.4731 
   00354    0.4000   -4941.0505  0.4759 
   00355    0.4000   -4978.1122  0.4785 
   00356    0.3900   -4998.5922  0.4760 
   00357    0.4069   -4978.4664  0.4749 
   00358    0.4100   -4980.5130  0.4791 
   00359    0.4069   -4992.6865  0.4841 
   00360    0.3862   -5005.8256  0.4952 
   00361    0.4113   -5008.7600  0.4945 
   00362    0.3994   -4986.9749  0.4980 
   00363    0.4394   -5011.5412  0.4947 
   00364    0.3975   -5004.2346  0.4966 
   00365    0.4144   -4977.1893  0.4923 
   00366    0.4094   -4976.9727  0.4897 
   00367    0.4294   -4887.4265  0.4910 
   00368    0.4094   -4949.1809  0.4977 
   00369    0.4144   -4951.2303  0.5032 
   00370    0.4000   -4954.0890  0.5083 
   00371    0.4144   -4982.1244  0.5054 
   00372    0.4213   -5020.5915  0.5103 
   00373    0.3919   -5004.3349  0.5102 
   00374    0.4106   -5008.6881  0.5160 
   00375    0.4294   -4953.3705  0.5097 
   00376    0.4125   -4967.2862  0.5191 
   00377    0.4131   -5044.9061  0.5200 
   00378    0.4125   -5014.6559  0.5180 
   00379    0.4131   -5021.4431  0.5205 
   00380    0.4244   -5057.4918  0.5250 
   00381    0.4019   -5066.9187  0.5233 
   00382    0.4081   -5084.6145  0.5269 
   00383    0.4113   -5076.0279  0.5370 
   00384    0.3856   -5061.9064  0.5322 
   00385    0.3881   -5034.2065  0.5334 
   00386    0.4356   -5064.1275  0.5343 
   00387    0.4056   -5055.0775  0.5409 
   00388    0.4006   -4998.1586  0.5267 
   00389    0.4244   -4954.7128  0.5244 
   00390    0.3900   -4938.6407  0.5149 
   00391    0.4200   -4969.3569  0.5174 
   00392    0.4019   -4944.2982  0.5172 
   00393    0.3919   -4945.5730  0.5188 
   00394    0.4106   -4933.3767  0.5232 
   00395    0.4213   -4956.9637  0.5287 
   00396    0.4000   -4881.0838  0.5278 
   00397    0.4150   -4920.0897  0.5238 
   00398    0.4238   -4924.8978  0.5210 
   00399    0.4169   -4942.8818  0.5166 
   00400    0.3962   -5017.2897  0.5294 
   00401    0.4356   -5027.8396  0.5274 
   00402    0.4194   -5045.5523  0.5252 
   00403    0.3756   -5054.8781  0.5249 
   00404    0.4425   -5032.0646  0.5318 
   00405    0.4150   -5072.6832  0.5448 
   00406    0.4113   -5031.2181  0.5422 
   00407    0.4025   -5004.9973  0.5386 
   00408    0.4000   -4962.6966  0.5445 
   00409    0.4319   -5036.6951  0.5439 
   00410    0.4131   -5028.0440  0.5369 
   00411    0.4031   -5012.8648  0.5366 
   00412    0.4037   -5009.0539  0.5367 
   00413    0.4081   -5012.3382  0.5320 
   00414    0.3981   -4981.0606  0.5358 
   00415    0.4019   -4969.8452  0.5376 
   00416    0.3975   -4928.4218  0.5356 
   00417    0.4094   -4950.7535  0.5402 
   00418    0.4456   -5002.3548  0.5524 
   00419    0.4238   -5013.7078  0.5487 
   00420    0.4150   -5027.6545  0.5508 
   00421    0.3987   -5050.5251  0.5536 
   00422    0.4238   -5021.9200  0.5605 
   00423    0.4194   -5080.8779  0.5569 
   00424    0.3875   -5106.7002  0.5544 
   00425    0.4012   -5094.8727  0.5533 
   00426    0.3875   -5012.3148  0.5530 
   00427    0.4188   -4969.6877  0.5574 
   00428    0.4050   -4960.6558  0.5507 
   00429    0.4144   -4955.2968  0.5546 
   00430    0.4044   -4958.6269  0.5609 
   00431    0.4181   -4963.0961  0.5585 
   00432    0.4250   -4989.8017  0.5529 
   00433    0.4000   -5008.3377  0.5573 
   00434    0.3856   -5040.1344  0.5622 
   00435    0.4131   -5035.6950  0.5665 
   00436    0.4225   -5005.4868  0.5604 
   00437    0.4213   -5041.6818  0.5595 
   00438    0.4000   -5057.9772  0.5683 
   00439    0.3937   -5050.9805  0.5767 
   00440    0.4163   -5077.6232  0.5772 
   00441    0.4100   -5051.8497  0.5783 
   00442    0.4019   -5084.4091  0.5846 
   00443    0.4163   -5078.6926  0.5766 
   00444    0.4069   -5065.7443  0.5774 
   00445    0.3906   -5003.9942  0.5676 
   00446    0.4119   -5052.9624  0.5675 
   00447    0.4194   -5044.5661  0.5610 
   00448    0.4238   -5030.0050  0.5674 
   00449    0.4081   -5066.9704  0.5637 
   00450    0.4006   -5063.0592  0.5681 
   00451    0.4056   -5074.4737  0.5561 
   00452    0.3969   -5055.9668  0.5484 
   00453    0.4100   -5000.8395  0.5490 
   00454    0.4344   -5019.1669  0.5536 
   00455    0.3975   -5015.7217  0.5569 
   00456    0.4175   -5072.1438  0.5615 
   00457    0.4269   -5135.7883  0.5645 
   00458    0.3962   -5075.8430  0.5645 
   00459    0.4081   -5076.5729  0.5684 
   00460    0.3900   -5065.0258  0.5708 
   00461    0.4094   -5107.8921  0.5626 
   00462    0.3987   -5104.7363  0.5623 
   00463    0.4056   -5095.5749  0.5720 
   00464    0.4062   -5098.1008  0.5779 
   00465    0.3981   -5076.2659  0.5890 
   00466    0.3919   -5069.4374  0.5948 
   00467    0.3994   -5079.9795  0.5888 
   00468    0.3975   -5075.4018  0.6003 
   00469    0.4363   -5093.5353  0.6014 
   00470    0.3931   -5126.5916  0.5963 
   00471    0.4062   -5105.7068  0.5892 
   00472    0.3987   -5088.2247  0.5896 
   00473    0.4125   -5112.8893  0.5865 
   00474    0.4088   -5095.6051  0.5837 
   00475    0.4062   -5062.0495  0.5848 
   00476    0.3962   -4972.9533  0.5984 
   00477    0.3962   -5035.0873  0.5928 
   00478    0.4094   -5056.4806  0.5940 
   00479    0.4175   -5088.7890  0.5944 
   00480    0.3987   -5082.3138  0.5924 
   00481    0.3937   -5031.5362  0.5843 
   00482    0.3906   -5071.9324  0.5906 
   00483    0.4044   -5080.3225  0.5813 
   00484    0.3881   -5088.3290  0.5762 
   00485    0.4163   -5045.0915  0.5750 
   00486    0.4037   -5048.9063  0.5759 
   00487    0.4100   -5058.8872  0.5723 
   00488    0.4025   -5099.8522  0.5794 
   00489    0.3950   -5115.3930  0.5833 
   00490    0.3956   -5105.0810  0.5827 
   00491    0.3906   -5082.2558  0.5717 
   00492    0.4050   -5082.5291  0.5755 
   00493    0.4138   -5084.3625  0.5863 
   00494    0.3994   -5080.9302  0.5852 
   00495    0.4088   -5073.1920  0.5821 
   00496    0.4256   -5045.6368  0.5909 
   00497    0.4138   -5036.5597  0.5892 
   00498    0.4119   -5032.3723  0.5864 
   00499    0.3825   -5069.9564  0.5920 
   00500    0.3919   -5053.8611  0.5952 
   00501    0.4006   -5074.9863  0.6006 
   00502    0.4094   -5077.1766  0.6053 
   00503    0.4206   -5108.9985  0.6070 
   00504    0.3981   -5043.5903  0.6013 
   00505    0.4100   -5043.2028  0.5984 
   00506    0.4069   -5118.6683  0.6082 
   00507    0.3975   -5070.1355  0.6153 
   00508    0.4244   -5021.0436  0.6162 
   00509    0.4031   -4990.0323  0.6212 
   00510    0.4194   -4963.1801  0.6112 
   00511    0.4263   -4993.6254  0.6062 
   00512    0.4125   -4979.7034  0.6113 
   00513    0.4150   -5014.7643  0.6125 
   00514    0.4056   -5028.1148  0.6165 
   00515    0.3950   -5056.6429  0.6174 
   00516    0.3831   -5062.7363  0.6110 
   00517    0.4169   -5024.5399  0.6132 
   00518    0.4138   -4962.0121  0.6044 
   00519    0.4056   -4985.1530  0.6146 
   00520    0.4088   -5052.3313  0.6139 
   00521    0.3944   -5049.7138  0.6148 
   00522    0.4062   -5063.6011  0.6115 
   00523    0.3925   -5067.7281  0.6166 
   00524    0.3906   -5045.9888  0.6131 
   00525    0.4194   -4989.1857  0.6116 
   00526    0.4113   -5019.6018  0.6134 
   00527    0.4056   -5056.2676  0.6173 
   00528    0.4094   -5083.8754  0.6179 
   00529    0.3956   -5118.3252  0.6226 
   00530    0.4050   -5116.5111  0.6269 
   00531    0.4012   -5109.3336  0.6341 
   00532    0.4094   -5116.5534  0.6367 
   00533    0.3887   -5078.2570  0.6233 
   00534    0.4050   -5049.3303  0.6310 
   00535    0.4219   -5063.7175  0.6271 
   00536    0.3887   -5032.9140  0.6252 
   00537    0.4050   -5062.8210  0.6276 
   00538    0.4025   -5064.0630  0.6249 
   00539    0.4225   -5018.6779  0.6102 
   00540    0.4025   -5011.4129  0.6132 
   00541    0.4075   -5001.4611  0.6018 
   00542    0.4019   -4945.7430  0.5901 
   00543    0.4106   -4964.2188  0.5947 
   00544    0.4075   -4948.5968  0.5867 
   00545    0.4113   -4961.6397  0.5974 
   00546    0.4069   -4963.1321  0.5907 
   00547    0.4150   -4937.3766  0.5852 
   00548    0.4175   -4954.9915  0.5920 
   00549    0.4469   -4974.1418  0.5910 
   00550    0.4075   -5019.4294  0.6054 
   00551    0.4194   -5034.3969  0.6106 
   00552    0.4113   -5058.5925  0.6221 
   00553    0.4100   -5018.7146  0.6231 
   00554    0.3887   -5034.0462  0.6206 
   00555    0.4062   -5009.8465  0.6128 
   00556    0.3887   -5035.5826  0.6070 
   00557    0.4081   -5017.0675  0.6196 
   00558    0.3969   -4997.4615  0.6241 
   00559    0.4050   -5031.0697  0.6297 
   00560    0.3912   -5033.3333  0.6314 
   00561    0.4062   -5045.9615  0.6323 
   00562    0.4131   -5086.1881  0.6282 
   00563    0.4037   -5093.9522  0.6281 
   00564    0.3831   -5063.7323  0.6246 
   00565    0.3962   -5067.6324  0.6227 
   00566    0.3856   -5076.8068  0.6288 
   00567    0.4125   -5057.5388  0.6249 
   00568    0.4263   -5108.7030  0.6285 
   00569    0.3900   -5066.5994  0.6263 
   00570    0.4069   -5001.4529  0.6174 
   00571    0.4288   -5006.7989  0.6157 
   00572    0.4244   -4972.7129  0.6184 
   00573    0.4206   -4958.2505  0.6120 
   00574    0.4125   -4974.2928  0.6192 
   00575    0.4012   -5002.7786  0.6149 
   00576    0.4119   -5046.1928  0.6079 
   00577    0.3919   -5105.5748  0.6113 
   00578    0.4169   -5133.0051  0.6178 
   00579    0.4088   -5090.8518  0.6110 
   00580    0.3950   -5066.4083  0.6047 
   00581    0.3950   -5050.2925  0.5885 
   00582    0.4119   -5020.9788  0.5824 
   00583    0.4294   -5027.7200  0.5787 
   00584    0.4194   -5017.1037  0.5904 
   00585    0.4062   -5029.2368  0.5817 
   00586    0.3925   -5082.3269  0.5883 
   00587    0.4081   -5078.4762  0.5907 
   00588    0.4044   -5076.8811  0.5966 
   00589    0.4069   -5059.0131  0.6023 
   00590    0.4163   -5056.9737  0.6132 
   00591    0.4175   -5067.4966  0.6095 
   00592    0.4144   -5097.8793  0.6123 
   00593    0.3925   -5081.3709  0.6134 
   00594    0.3944   -5083.7906  0.6048 
   00595    0.4119   -5105.4027  0.6148 
   00596    0.3962   -5110.8997  0.6119 
   00597    0.4050   -5120.9720  0.6079 
   00598    0.3981   -5128.9049  0.6110 
   00599    0.3994   -5108.8367  0.6067 
   00600    0.4069   -5116.7767  0.6097 
   00601    0.3944   -5113.1405  0.5957 
   00602    0.4006   -5087.0408  0.5994 
   00603    0.4125   -5102.7393  0.6038 
   00604    0.3769   -5107.3988  0.6197 
   00605    0.4119   -5114.9883  0.6258 
   00606    0.3969   -5095.5450  0.6251 
   00607    0.4138   -5069.9387  0.6257 
   00608    0.4113   -5080.2063  0.6350 
   00609    0.3912   -5089.7376  0.6369 
   00610    0.4088   -5075.9314  0.6282 
   00611    0.3900   -5085.1560  0.6249 
   00612    0.4069   -5033.9022  0.6249 
   00613    0.4219   -5083.5130  0.6212 
   00614    0.3944   -5072.9378  0.6240 
   00615    0.4113   -5112.5611  0.6348 
   00616    0.4119   -5122.8161  0.6194 
   00617    0.3956   -5107.9575  0.6134 
   00618    0.4169   -5053.0692  0.6073 
   00619    0.4075   -5072.0505  0.6097 
   00620    0.4281   -5054.4419  0.5990 
   00621    0.4031   -5070.2383  0.6055 
   00622    0.3794   -5037.0570  0.6110 
   00623    0.3794   -4991.4234  0.6097 
   00624    0.3800   -4990.7058  0.6056 
