#=====================================================
# File created:        Sun-15-Feb-2026-at-03-47-13PM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        50.471047
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6458.2560  0.2578 
   00001    0.6755   -9678.2133  0.2584 
   00002    0.6152  -11598.2599  0.2719 
   00003    0.5695  -12926.8015  0.2877 
   00004    0.5430  -13823.6451  0.2840 
   00005    0.5344  -14551.4193  0.2822 
   00006    0.5156  -15058.3297  0.2869 
   00007    0.4975  -15621.4769  0.2870 
   00008    0.4909  -16049.1846  0.2905 
   00009    0.4930  -16423.6215  0.2855 
   00010    0.4628  -16765.3534  0.2878 
   00011    0.4775  -17035.0111  0.2874 
   00012    0.4647  -17215.9412  0.2888 
   00013    0.4697  -17392.7326  0.2920 
   00014    0.4520  -17579.1331  0.2965 
   00015    0.4512  -17687.9010  0.3044 
   00016    0.4491  -17759.2228  0.3011 
   00017    0.4483  -18054.1768  0.3038 
   00018    0.4423  -18140.6141  0.3065 
   00019    0.4444  -18286.2474  0.3096 
   00020    0.4392  -18331.2649  0.3125 
   00021    0.4339  -18435.9773  0.3153 
   00022    0.4383  -18512.5495  0.3184 
   00023    0.4412  -18663.9447  0.3211 
   00024    0.4327  -18684.4540  0.3200 
   00025    0.4323  -18753.5263  0.3213 
   00026    0.4459  -18790.1011  0.3232 
   00027    0.4398  -18915.6886  0.3248 
   00028    0.4255  -18964.2130  0.3178 
   00029    0.4159  -18997.4661  0.3102 
   00030    0.4223  -19048.9025  0.3133 
   00031    0.4198  -18959.0916  0.3132 
   00032    0.4269  -18979.0026  0.3176 
   00033    0.4339  -18998.9710  0.3184 
   00034    0.4163  -18995.6215  0.3210 
   00035    0.4139  -19140.2520  0.3234 
   00036    0.4294  -19283.5461  0.3290 
   00037    0.4203  -19196.9851  0.3294 
   00038    0.4105  -19159.9242  0.3273 
   00039    0.4241  -19188.5275  0.3290 
   00040    0.4253  -19257.8543  0.3323 
   00041    0.4150  -19296.9626  0.3313 
   00042    0.4159  -19219.5660  0.3303 
   00043    0.4117  -19270.5570  0.3301 
   00044    0.4205  -19217.5142  0.3280 
   00045    0.4242  -19160.7757  0.3270 
   00046    0.4266  -19132.1645  0.3351 
   00047    0.4164  -19310.3067  0.3356 
   00048    0.4192  -19326.5204  0.3383 
   00049    0.4255  -19284.7848  0.3330 
   00050    0.4270  -19357.2431  0.3395 
   00051    0.4147  -19329.1257  0.3420 
   00052    0.4191  -19283.5381  0.3405 
   00053    0.4239  -19349.0891  0.3377 
   00054    0.4292  -19400.3914  0.3338 
   00055    0.4123  -19419.3705  0.3353 
   00056    0.4127  -19400.7587  0.3405 
   00057    0.4186  -19538.5285  0.3371 
   00058    0.4169  -19649.0149  0.3380 
   00059    0.4155  -19615.1640  0.3367 
   00060    0.4186  -19575.4790  0.3333 
   00061    0.4214  -19536.6022  0.3321 
   00062    0.4127  -19595.8951  0.3373 
   00063    0.4128  -19553.9762  0.3383 
   00064    0.4208  -19676.0786  0.3407 
   00065    0.4208  -19639.2689  0.3411 
   00066    0.4136  -19614.2283  0.3354 
   00067    0.4198  -19596.9352  0.3361 
   00068    0.4259  -19651.2776  0.3371 
   00069    0.4077  -19557.5763  0.3319 
   00070    0.4080  -19655.3026  0.3358 
   00071    0.4062  -19703.3379  0.3361 
   00072    0.4139  -19846.3924  0.3373 
   00073    0.4175  -19755.2807  0.3328 
   00074    0.3947  -19666.2641  0.3332 
   00075    0.4086  -19686.9152  0.3344 
   00076    0.4122  -19666.4851  0.3351 
   00077    0.4166  -19739.0594  0.3369 
   00078    0.4097  -19845.1514  0.3330 
   00079    0.4205  -19857.8574  0.3319 
   00080    0.4050  -19796.5560  0.3296 
   00081    0.4108  -19822.4342  0.3271 
   00082    0.4169  -19778.5405  0.3308 
   00083    0.4008  -19740.0627  0.3320 
   00084    0.4053  -19787.4828  0.3352 
   00085    0.4231  -19820.1346  0.3364 
   00086    0.4056  -19758.2469  0.3391 
   00087    0.4230  -19690.7362  0.3404 
   00088    0.4128  -19805.0821  0.3475 
   00089    0.4091  -19792.7840  0.3506 
   00090    0.4130  -19882.8598  0.3564 
   00091    0.4119  -19908.7751  0.3536 
   00092    0.3961  -19933.2830  0.3560 
   00093    0.4144  -19941.5247  0.3569 
   00094    0.4080  -19939.6087  0.3566 
   00095    0.4125  -19946.7879  0.3619 
   00096    0.4037  -20078.1225  0.3690 
   00097    0.4058  -20004.3203  0.3645 
   00098    0.4066  -20022.0094  0.3696 
   00099    0.4184  -19975.5847  0.3634 
   00100    0.3978  -19972.5714  0.3624 
   00101    0.4041  -19900.8519  0.3620 
   00102    0.4163  -19841.1446  0.3620 
   00103    0.4048  -19839.5137  0.3647 
   00104    0.4153  -19786.8741  0.3707 
   00105    0.4164  -19780.1517  0.3739 
   00106    0.4161  -19849.5828  0.3703 
   00107    0.4089  -19816.9759  0.3705 
   00108    0.4102  -19908.1546  0.3732 
   00109    0.4186  -19848.1236  0.3740 
   00110    0.4128  -19881.9203  0.3711 
   00111    0.4173  -19869.7530  0.3695 
   00112    0.4061  -19870.5240  0.3655 
   00113    0.4144  -19810.1412  0.3689 
   00114    0.4028  -19928.0243  0.3715 
   00115    0.4070  -19916.8187  0.3720 
   00116    0.4131  -19962.4320  0.3758 
   00117    0.4233  -19880.4251  0.3794 
   00118    0.4113  -19899.7908  0.3830 
   00119    0.4069  -20044.8874  0.3789 
   00120    0.4073  -19993.6009  0.3816 
   00121    0.4077  -19965.4621  0.3796 
   00122    0.4023  -20033.2067  0.3797 
   00123    0.4069  -20075.1904  0.3816 
   00124    0.4103  -20115.1351  0.3769 
   00125    0.4062  -19955.4805  0.3805 
   00126    0.4091  -20013.5629  0.3815 
   00127    0.4119  -19936.1838  0.3820 
   00128    0.4075  -19967.4035  0.3832 
   00129    0.4072  -19978.9072  0.3830 
   00130    0.3991  -19952.5519  0.3840 
   00131    0.4103  -19875.2435  0.3879 
   00132    0.4127  -19998.4467  0.3918 
   00133    0.4198  -19993.9811  0.3915 
   00134    0.4134  -19874.3073  0.3886 
   00135    0.4042  -19898.2419  0.3859 
   00136    0.4116  -19900.9450  0.3895 
   00137    0.4142  -19835.8723  0.3909 
   00138    0.4030  -19810.0318  0.3939 
   00139    0.4117  -19861.7321  0.3932 
   00140    0.4131  -19844.6843  0.3935 
   00141    0.4034  -19926.6705  0.4034 
   00142    0.4080  -19831.0315  0.4069 
   00143    0.4105  -19842.7372  0.4098 
   00144    0.4069  -19843.8132  0.4135 
   00145    0.4108  -19874.4852  0.4134 
   00146    0.4125  -19941.2331  0.4143 
   00147    0.4144  -19872.4367  0.4177 
   00148    0.4023  -19891.2927  0.4194 
   00149    0.4028  -19982.9991  0.4202 
   00150    0.4177  -20000.6938  0.4188 
