#=====================================================
# File created:        Fri-13-Feb-2026-at-12-53-38PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        16.703068
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -392.1827  0.2860 
   00001    0.6925    -524.7972  0.3109 
   00002    0.6825    -665.0497  0.3231 
   00003    0.6100    -758.5129  0.3293 
   00004    0.6075    -844.7869  0.3523 
   00005    0.6025    -925.9336  0.3501 
   00006    0.5500    -981.1022  0.3533 
   00007    0.5600   -1032.0976  0.3449 
   00008    0.5425   -1073.5967  0.3446 
   00009    0.5200   -1111.7763  0.3601 
   00010    0.5800   -1160.1768  0.3778 
   00011    0.5450   -1178.9721  0.4003 
   00012    0.5475   -1212.7394  0.4194 
   00013    0.5475   -1237.8658  0.4346 
   00014    0.5050   -1256.0659  0.4233 
   00015    0.5475   -1281.5314  0.4296 
   00016    0.5250   -1289.9119  0.4316 
   00017    0.5150   -1306.6023  0.4428 
   00018    0.4925   -1321.3451  0.4519 
   00019    0.5150   -1335.7154  0.4492 
   00020    0.5025   -1345.1199  0.4569 
   00021    0.4950   -1366.3373  0.4588 
   00022    0.4575   -1378.0457  0.4695 
   00023    0.4550   -1385.9152  0.4783 
   00024    0.5075   -1391.1340  0.4817 
   00025    0.4600   -1390.1065  0.4968 
   00026    0.4975   -1403.3479  0.5061 
   00027    0.5100   -1411.6535  0.5181 
   00028    0.4350   -1419.2586  0.5254 
   00029    0.4925   -1426.5358  0.5376 
   00030    0.5000   -1430.0115  0.5370 
   00031    0.4775   -1431.3065  0.5542 
   00032    0.4550   -1433.0916  0.5464 
   00033    0.4625   -1435.9301  0.5580 
   00034    0.4650   -1446.0274  0.5694 
   00035    0.4800   -1449.3250  0.5726 
   00036    0.4550   -1451.5144  0.5838 
   00037    0.4850   -1446.9203  0.5815 
   00038    0.4950   -1442.3675  0.5961 
   00039    0.4750   -1453.0016  0.5978 
   00040    0.4975   -1452.7180  0.6023 
   00041    0.4975   -1449.3380  0.6106 
   00042    0.4825   -1457.6098  0.6079 
   00043    0.4300   -1459.2529  0.6044 
   00044    0.4825   -1462.4028  0.6154 
   00045    0.5175   -1459.5418  0.6141 
   00046    0.4725   -1465.7233  0.6149 
   00047    0.4775   -1475.2158  0.6158 
   00048    0.4550   -1473.7986  0.6131 
   00049    0.4575   -1470.0410  0.6111 
   00050    0.4950   -1459.4795  0.6087 
