#=====================================================
# File created:        Fri-13-Feb-2026-at-12-56-59PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.100
# Run time (s):        13.183702
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -420.0345  0.2860 
   00001    0.6775    -621.2523  0.3324 
   00002    0.6300    -701.3021  0.2894 
   00003    0.5975    -790.2787  0.2978 
   00004    0.5875    -796.1926  0.2601 
   00005    0.5850    -827.8846  0.2793 
   00006    0.5325    -793.5709  0.2852 
   00007    0.5675    -818.0056  0.3009 
   00008    0.5275    -852.0627  0.3006 
   00009    0.5250    -861.4152  0.3238 
   00010    0.5325    -866.3718  0.3597 
   00011    0.5500    -848.9672  0.3337 
   00012    0.5675    -865.5932  0.3320 
   00013    0.5675    -869.3342  0.3323 
   00014    0.5425    -856.1818  0.3384 
   00015    0.4675    -861.7863  0.3338 
   00016    0.5275    -866.5477  0.3430 
   00017    0.5150    -825.0649  0.3093 
   00018    0.5500    -827.5266  0.3199 
   00019    0.5650    -830.7665  0.3035 
   00020    0.5450    -804.8125  0.2779 
   00021    0.5375    -790.1948  0.2630 
   00022    0.5875    -777.0716  0.2616 
   00023    0.5450    -799.4645  0.2582 
   00024    0.5425    -809.8887  0.2831 
   00025    0.5300    -808.2843  0.2671 
   00026    0.5350    -823.5114  0.2634 
   00027    0.5275    -873.3884  0.2652 
   00028    0.5200    -883.2114  0.2639 
   00029    0.5575    -851.0077  0.2771 
   00030    0.5600    -882.4239  0.2989 
   00031    0.4975    -872.4980  0.2854 
   00032    0.5200    -908.5006  0.2905 
   00033    0.5025    -886.2115  0.2886 
   00034    0.5325    -903.9859  0.3261 
   00035    0.5275    -893.7374  0.3146 
   00036    0.5225    -918.5128  0.3606 
   00037    0.5050    -916.0001  0.3573 
   00038    0.5250    -889.7083  0.3674 
   00039    0.5225    -889.9586  0.3644 
   00040    0.5400    -883.9709  0.3516 
   00041    0.5200    -890.8894  0.3535 
   00042    0.5000    -869.3475  0.3435 
   00043    0.5325    -886.8210  0.3159 
   00044    0.5450    -873.3648  0.3494 
   00045    0.5500    -858.9242  0.3515 
   00046    0.5450    -890.6176  0.3425 
   00047    0.5250    -861.8304  0.3283 
   00048    0.5225    -858.7222  0.3155 
   00049    0.5225    -879.1423  0.3018 
   00050    0.5900    -856.8518  0.3029 
   00051    0.4975    -881.1163  0.3046 
   00052    0.4900    -891.2690  0.2918 
   00053    0.5125    -866.4684  0.2902 
   00054    0.5100    -863.9825  0.2970 
   00055    0.5125    -820.0586  0.2792 
   00056    0.5225    -852.4576  0.3160 
   00057    0.5725    -824.9451  0.3287 
   00058    0.5250    -841.5919  0.3711 
   00059    0.5175    -856.7057  0.3421 
   00060    0.5675    -837.0336  0.3386 
   00061    0.5625    -838.6838  0.3558 
   00062    0.5475    -876.9615  0.3828 
   00063    0.5050    -906.9217  0.3888 
   00064    0.5150    -899.3328  0.3890 
   00065    0.4975    -864.9194  0.3632 
   00066    0.5325    -890.6758  0.3868 
   00067    0.5525    -860.1033  0.3603 
   00068    0.6075    -848.6161  0.3560 
   00069    0.5475    -888.1344  0.3651 
   00070    0.5075    -887.1777  0.3719 
   00071    0.4925    -910.1241  0.3823 
   00072    0.5675    -928.3072  0.4212 
   00073    0.5150    -870.0887  0.4192 
   00074    0.5575    -890.9277  0.4246 
   00075    0.5225    -900.2848  0.3918 
   00076    0.5075    -870.6736  0.4055 
   00077    0.5350    -870.7780  0.4019 
   00078    0.5675    -898.7574  0.4109 
   00079    0.5375    -861.8684  0.4106 
   00080    0.5000    -870.9233  0.4156 
   00081    0.5100    -865.9812  0.4049 
   00082    0.5100    -878.2960  0.4104 
   00083    0.5475    -829.8814  0.4062 
   00084    0.5575    -849.9339  0.3933 
   00085    0.5225    -868.2041  0.3911 
   00086    0.4900    -898.8844  0.3844 
   00087    0.5200    -858.4231  0.3659 
   00088    0.5475    -853.2402  0.3468 
   00089    0.5175    -858.9913  0.3274 
   00090    0.5650    -845.1304  0.3048 
   00091    0.5200    -861.4245  0.3056 
   00092    0.5775    -879.3477  0.2782 
   00093    0.5300    -870.8377  0.3077 
   00094    0.5100    -858.5183  0.3306 
   00095    0.5450    -889.2549  0.3377 
   00096    0.5000    -900.1835  0.3820 
   00097    0.5300    -874.5289  0.3512 
   00098    0.5300    -893.8815  0.3542 
   00099    0.4875    -910.6449  0.3640 
   00100    0.5325    -856.0739  0.3648 
   00101    0.5200    -879.1661  0.3873 
   00102    0.5000    -867.0110  0.3888 
