#=====================================================
# File created:        Fri-13-Feb-2026-at-12-55-27PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.700
# Run time (s):        13.041169
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00088    0.4050   -1212.0065  0.5845 
   00089    0.3900   -1199.0468  0.5706 
   00090    0.4450   -1193.0905  0.5661 
   00091    0.4175   -1181.7307  0.5764 
   00092    0.3775   -1193.6619  0.5743 
   00093    0.4025   -1195.1501  0.5783 
   00094    0.4225   -1174.1030  0.5823 
   00095    0.4225   -1163.8888  0.5858 
   00096    0.4100   -1214.5171  0.6139 
   00097    0.4125   -1194.7972  0.6185 
   00098    0.4175   -1196.1964  0.6085 
   00099    0.4075   -1233.4210  0.6051 
   00100    0.4300   -1220.9671  0.5814 
   00101    0.3475   -1222.6455  0.5883 
   00102    0.4100   -1224.6284  0.5862 
   00103    0.4125   -1223.3676  0.5699 
   00104    0.3925   -1199.7298  0.5576 
   00105    0.4100   -1196.9823  0.5631 
   00106    0.4225   -1190.6567  0.5637 
   00107    0.4225   -1186.2453  0.5792 
   00108    0.4525   -1205.2037  0.5856 
   00109    0.4500   -1199.3169  0.6127 
   00110    0.4425   -1228.8472  0.6147 
   00111    0.3925   -1214.6298  0.6180 
   00112    0.4425   -1242.6443  0.6094 
   00113    0.3900   -1252.4341  0.6102 
   00114    0.3800   -1209.6723  0.5819 
   00115    0.3675   -1203.6048  0.5916 
   00116    0.3800   -1202.8849  0.6091 
   00117    0.3525   -1206.8389  0.6063 
   00118    0.4500   -1200.6299  0.6089 
   00119    0.4225   -1190.1279  0.5943 
   00120    0.4325   -1184.7099  0.5785 
   00121    0.4325   -1208.4286  0.5780 
   00122    0.4150   -1190.0962  0.5496 
   00123    0.3800   -1191.2939  0.5597 
   00124    0.3825   -1198.4652  0.5456 
   00125    0.4425   -1169.1371  0.5128 
   00126    0.4400   -1152.9969  0.5108 
   00127    0.4700   -1187.9099  0.5433 
   00128    0.4225   -1182.9006  0.5305 
   00129    0.3650   -1164.0176  0.5264 
   00130    0.4075   -1188.0724  0.5365 
   00131    0.4075   -1170.2493  0.5238 
   00132    0.4625   -1186.1391  0.5248 
   00133    0.4525   -1190.4399  0.5032 
   00134    0.4350   -1209.3196  0.5055 
   00135    0.4325   -1166.3670  0.5010 
   00136    0.4225   -1179.9376  0.5124 
   00137    0.4000   -1164.5858  0.5031 
   00138    0.4275   -1159.5980  0.4867 
   00139    0.4000   -1176.6649  0.5025 
   00140    0.4325   -1151.1841  0.5067 
   00141    0.4250   -1160.6422  0.5162 
   00142    0.4175   -1166.8168  0.5244 
   00143    0.4225   -1186.1067  0.5241 
   00144    0.3875   -1203.2661  0.5285 
   00145    0.4025   -1203.7051  0.5422 
   00146    0.4175   -1202.5883  0.5387 
   00147    0.4225   -1193.3704  0.5297 
   00148    0.4050   -1186.7922  0.5391 
   00149    0.4250   -1186.2263  0.5582 
   00150    0.4325   -1174.3230  0.5646 
   00151    0.4175   -1181.0054  0.5620 
   00152    0.4100   -1184.7979  0.5670 
   00153    0.4525   -1157.6016  0.5773 
   00154    0.4000   -1201.2037  0.5823 
   00155    0.4600   -1187.3254  0.5572 
   00156    0.4050   -1226.5920  0.5631 
   00157    0.3750   -1220.8012  0.5864 
   00158    0.3550   -1220.7534  0.5826 
   00159    0.3850   -1207.3012  0.5899 
   00160    0.3550   -1180.1706  0.5774 
   00161    0.4550   -1196.1184  0.6017 
   00162    0.3950   -1201.6711  0.6020 
   00163    0.4375   -1191.4436  0.6084 
   00164    0.4400   -1202.0399  0.6151 
   00165    0.4225   -1188.2048  0.6231 
   00166    0.4450   -1199.1988  0.6139 
   00167    0.4150   -1216.1099  0.6220 
   00168    0.4150   -1216.8236  0.6265 
   00169    0.4350   -1236.2131  0.6288 
   00170    0.4300   -1253.1043  0.6530 
   00171    0.3750   -1248.7877  0.6569 
   00172    0.4075   -1232.0897  0.6557 
   00173    0.3775   -1227.8988  0.6595 
   00174    0.4275   -1229.4518  0.6372 
   00175    0.3950   -1236.0662  0.6418 
   00176    0.4100   -1238.4548  0.6464 
   00177    0.4400   -1264.6102  0.6498 
   00178    0.3875   -1251.5869  0.6559 
   00179    0.3875   -1251.6056  0.6712 
   00180    0.3950   -1265.4773  0.6818 
   00181    0.4200   -1239.3130  0.6698 
   00182    0.3875   -1242.0686  0.6832 
   00183    0.4025   -1223.4112  0.6639 
   00184    0.3800   -1238.9517  0.6779 
   00185    0.4150   -1223.4452  0.6571 
   00186    0.3825   -1223.9619  0.6561 
   00187    0.3825   -1232.3507  0.6532 
   00188    0.4425   -1220.8792  0.6705 
   00189    0.4275   -1201.4805  0.6728 
   00190    0.4450   -1217.5958  0.6877 
   00191    0.3550   -1210.5135  0.6901 
   00192    0.4025   -1210.9027  0.7071 
   00193    0.3975   -1222.0585  0.7227 
   00194    0.4325   -1238.6940  0.7357 
   00195    0.3900   -1253.8131  0.7094 
   00196    0.3850   -1248.3998  0.7144 
   00197    0.3825   -1230.9993  0.7229 
   00198    0.4050   -1250.1214  0.7276 
   00199    0.4250   -1216.2742  0.7345 
   00200    0.4175   -1217.4399  0.7212 
   00201    0.4475   -1218.9959  0.6930 
   00202    0.3975   -1240.5313  0.6985 
   00203    0.4250   -1253.8195  0.7107 
   00204    0.4475   -1232.4006  0.6992 
   00205    0.3825   -1247.7074  0.6962 
   00206    0.4075   -1256.8061  0.6944 
   00207    0.3875   -1245.2828  0.7047 
   00208    0.3850   -1256.2395  0.7038 
   00209    0.3950   -1257.6235  0.7253 
   00210    0.4300   -1256.2052  0.7260 
   00211    0.3500   -1265.5623  0.7337 
   00212    0.3650   -1233.4961  0.7176 
   00213    0.4125   -1226.3065  0.7115 
   00214    0.3925   -1252.6173  0.7213 
   00215    0.3950   -1248.1318  0.7239 
   00216    0.3775   -1255.1812  0.7335 
   00217    0.4500   -1234.0441  0.7240 
   00218    0.4225   -1245.7039  0.7269 
   00219    0.4200   -1254.9820  0.7353 
   00220    0.4250   -1258.2743  0.7345 
   00221    0.4175   -1246.1032  0.7418 
   00222    0.3750   -1262.3160  0.7481 
   00223    0.4025   -1239.7279  0.7444 
   00224    0.3700   -1243.6921  0.7475 
   00225    0.4175   -1247.3464  0.7419 
   00226    0.3875   -1251.3550  0.7385 
   00227    0.3625   -1224.0073  0.7275 
   00228    0.3850   -1244.1585  0.7397 
   00229    0.4150   -1233.0435  0.7425 
   00230    0.3650   -1230.0247  0.7411 
   00231    0.3900   -1221.3411  0.7416 
   00232    0.4250   -1219.2476  0.7302 
   00233    0.3725   -1254.2639  0.7596 
   00234    0.3575   -1242.5508  0.7420 
   00235    0.3500   -1225.9895  0.7295 
   00236    0.4075   -1226.8469  0.7237 
   00237    0.4075   -1235.2528  0.7287 
   00238    0.3950   -1221.1176  0.7278 
   00239    0.4075   -1236.3859  0.7426 
   00240    0.4000   -1235.3687  0.7565 
   00241    0.4200   -1224.1944  0.7538 
   00242    0.4175   -1203.5446  0.7291 
   00243    0.4200   -1230.8126  0.7269 
   00244    0.4300   -1240.4707  0.7268 
   00245    0.3975   -1229.5923  0.7454 
   00246    0.3950   -1235.7483  0.7571 
   00247    0.4150   -1238.7943  0.7605 
   00248    0.3900   -1238.4496  0.7588 
   00249    0.4000   -1227.7383  0.7414 
   00250    0.3625   -1243.7918  0.7401 
   00251    0.3950   -1242.2176  0.7565 
   00252    0.4075   -1262.1665  0.7609 
   00253    0.3750   -1282.2800  0.7530 
   00254    0.3675   -1243.6928  0.7418 
   00255    0.4200   -1241.3915  0.7278 
   00256    0.4100   -1248.0074  0.7287 
   00257    0.4125   -1243.9718  0.7198 
   00258    0.4075   -1246.0581  0.7179 
   00259    0.3650   -1244.0168  0.7196 
   00260    0.3775   -1252.9407  0.7135 
   00261    0.3625   -1254.1248  0.7216 
   00262    0.3975   -1272.9772  0.7338 
   00263    0.3875   -1270.7067  0.7549 
   00264    0.3875   -1267.0608  0.7498 
   00265    0.3850   -1266.6370  0.7439 
   00266    0.3700   -1287.9889  0.7501 
   00267    0.4375   -1264.0003  0.7259 
   00268    0.3575   -1239.7575  0.7360 
   00269    0.3725   -1241.9409  0.7370 
   00270    0.4100   -1223.2198  0.7282 
   00271    0.4050   -1235.2675  0.7301 
   00272    0.4225   -1233.4277  0.7274 
   00273    0.3900   -1217.6195  0.7343 
   00274    0.4175   -1243.9270  0.7379 
   00275    0.3875   -1240.8308  0.7494 
   00276    0.3850   -1233.4369  0.7485 
   00277    0.4075   -1247.7134  0.7437 
   00278    0.4300   -1239.0484  0.7251 
   00279    0.4125   -1216.1352  0.7170 
   00280    0.4150   -1195.2199  0.6925 
   00281    0.4150   -1189.2931  0.6872 
   00282    0.3875   -1195.4793  0.6756 
   00283    0.4100   -1202.4686  0.6783 
   00284    0.4300   -1202.0681  0.6791 
   00285    0.4600   -1203.0324  0.6715 
   00286    0.4000   -1221.9719  0.6923 
   00287    0.4475   -1229.3115  0.6988 
   00288    0.4300   -1250.7095  0.7073 
   00289    0.4000   -1250.3252  0.7155 
   00290    0.4600   -1238.5488  0.6922 
   00291    0.3775   -1274.7793  0.7073 
   00292    0.3900   -1250.7724  0.6852 
   00293    0.3725   -1231.4797  0.6783 
   00294    0.3850   -1231.2251  0.6725 
   00295    0.3975   -1238.5157  0.6601 
   00296    0.3850   -1268.3930  0.6770 
   00297    0.4150   -1260.0628  0.7045 
   00298    0.4275   -1238.7718  0.7095 
   00299    0.3625   -1259.1832  0.7181 
   00300    0.3950   -1252.2810  0.7003 
   00301    0.3775   -1256.2688  0.7046 
   00302    0.4050   -1247.3669  0.7070 
   00303    0.4425   -1224.2777  0.6774 
   00304    0.3975   -1236.3763  0.7073 
   00305    0.4425   -1240.6792  0.6963 
   00306    0.4100   -1242.1987  0.6958 
   00307    0.3825   -1239.2415  0.6906 
   00308    0.4250   -1246.6752  0.7004 
   00309    0.3900   -1251.9937  0.7028 
   00310    0.4050   -1235.5232  0.6989 
   00311    0.4125   -1240.6126  0.7109 
   00312    0.3975   -1238.8983  0.7086 
   00313    0.3700   -1212.1339  0.7026 
   00314    0.4200   -1208.6206  0.7299 
   00315    0.4325   -1207.0974  0.7262 
   00316    0.4375   -1245.5749  0.7429 
   00317    0.3850   -1248.3003  0.7287 
   00318    0.3650   -1271.7875  0.7256 
   00319    0.4025   -1272.7674  0.7284 
   00320    0.3850   -1275.9113  0.7427 
   00321    0.4425   -1281.7138  0.7546 
   00322    0.3625   -1281.0356  0.7560 
   00323    0.3975   -1269.8347  0.7618 
   00324    0.3300   -1269.6378  0.7687 
   00325    0.3825   -1255.6269  0.7611 
   00326    0.3100   -1255.4161  0.7593 
   00327    0.4050   -1261.9299  0.7659 
   00328    0.3700   -1269.4379  0.7614 
   00329    0.4650   -1279.5316  0.7621 
   00330    0.3750   -1275.6901  0.7553 
   00331    0.3800   -1254.0981  0.7665 
   00332    0.3800   -1260.5902  0.7743 
   00333    0.3700   -1259.7866  0.7733 
   00334    0.4050   -1268.0082  0.7681 
   00335    0.4200   -1240.5252  0.7691 
   00336    0.4225   -1240.9431  0.7438 
   00337    0.3875   -1252.7462  0.7539 
   00338    0.3675   -1251.1016  0.7531 
   00339    0.3950   -1237.3983  0.7575 
   00340    0.4225   -1240.3232  0.7626 
   00341    0.4000   -1239.2937  0.7380 
   00342    0.3600   -1232.2852  0.7343 
   00343    0.4550   -1255.0193  0.7426 
   00344    0.3850   -1236.3231  0.7429 
   00345    0.4050   -1228.2551  0.7416 
   00346    0.3925   -1209.2251  0.7419 
   00347    0.4300   -1211.3800  0.7426 
   00348    0.4300   -1220.5647  0.7456 
   00349    0.4475   -1240.3748  0.7626 
   00350    0.3700   -1249.7500  0.7662 
   00351    0.3825   -1254.2964  0.7705 
   00352    0.4000   -1247.1158  0.7673 
   00353    0.3950   -1261.2310  0.7811 
   00354    0.3925   -1226.4271  0.7738 
   00355    0.4100   -1218.8666  0.7580 
   00356    0.4075   -1229.5401  0.7645 
   00357    0.4075   -1216.0416  0.7682 
   00358    0.4200   -1204.9207  0.7593 
   00359    0.4325   -1222.8348  0.7698 
   00360    0.4275   -1241.6082  0.7822 
   00361    0.3925   -1216.8231  0.7744 
   00362    0.4150   -1196.9848  0.7714 
   00363    0.4300   -1225.4554  0.7836 
   00364    0.3825   -1240.5021  0.7751 
   00365    0.4150   -1241.2145  0.7832 
   00366    0.3550   -1246.6418  0.7942 
   00367    0.3950   -1246.5904  0.7929 
   00368    0.3900   -1250.1743  0.7876 
   00369    0.4300   -1253.4885  0.8006 
   00370    0.4000   -1242.0764  0.8046 
   00371    0.3600   -1265.1192  0.8169 
   00372    0.4000   -1253.8444  0.7946 
   00373    0.4050   -1266.7566  0.7980 
   00374    0.4025   -1271.0408  0.8136 
   00375    0.3850   -1265.8854  0.8141 
   00376    0.4375   -1252.7972  0.8075 
   00377    0.3900   -1277.6061  0.8248 
   00378    0.4025   -1280.0677  0.8193 
   00379    0.3725   -1276.6857  0.8179 
   00380    0.4375   -1291.7943  0.8253 
   00381    0.4200   -1295.2612  0.8182 
   00382    0.4050   -1270.6756  0.8152 
   00383    0.3925   -1265.7543  0.8138 
   00384    0.3875   -1264.8087  0.8156 
   00385    0.3875   -1269.5411  0.8088 
   00386    0.4025   -1267.4784  0.8080 
   00387    0.4100   -1265.8541  0.8159 
   00388    0.4150   -1265.4849  0.8254 
   00389    0.4050   -1276.1019  0.8184 
   00390    0.3775   -1278.7633  0.8359 
   00391    0.4025   -1272.8673  0.8287 
   00392    0.4225   -1274.4625  0.8317 
   00393    0.3800   -1283.9243  0.8294 
   00394    0.3675   -1277.6032  0.8227 
   00395    0.3775   -1290.5765  0.8164 
   00396    0.3650   -1255.5394  0.8073 
   00397    0.3975   -1268.4261  0.8230 
   00398    0.3825   -1259.4835  0.8143 
   00399    0.4200   -1243.2811  0.8001 
   00400    0.3650   -1268.7648  0.8095 
   00401    0.3425   -1254.2316  0.7985 
   00402    0.3800   -1229.6530  0.7681 
   00403    0.4225   -1229.2916  0.7681 
   00404    0.4275   -1232.7881  0.7866 
   00405    0.3650   -1268.4774  0.8020 
   00406    0.4325   -1298.1079  0.8149 
   00407    0.4025   -1278.2845  0.7953 
   00408    0.4050   -1268.1054  0.7842 
   00409    0.3675   -1265.1940  0.7961 
   00410    0.3900   -1271.7539  0.7936 
   00411    0.4150   -1265.3087  0.7973 
   00412    0.3650   -1245.9349  0.7903 
   00413    0.4000   -1239.6410  0.7896 
   00414    0.3750   -1253.7844  0.7939 
   00415    0.3675   -1229.2258  0.7633 
   00416    0.4050   -1217.4334  0.7688 
   00417    0.4300   -1247.1769  0.7651 
   00418    0.3450   -1256.7331  0.7703 
   00419    0.4025   -1261.6044  0.7475 
   00420    0.4225   -1252.7888  0.7496 
   00421    0.4475   -1237.9215  0.7641 
   00422    0.4000   -1247.5503  0.7548 
   00423    0.3575   -1231.2696  0.7522 
   00424    0.4050   -1225.4934  0.7529 
   00425    0.4100   -1247.8767  0.7587 
   00426    0.3925   -1251.3713  0.7459 
   00427    0.4000   -1241.8335  0.7341 
   00428    0.4275   -1234.7029  0.7198 
   00429    0.4100   -1233.3853  0.7056 
   00430    0.3775   -1200.6449  0.6784 
   00431    0.4225   -1179.4530  0.6690 
   00432    0.4225   -1172.3737  0.6676 
   00433    0.4325   -1233.3201  0.6964 
   00434    0.3825   -1218.7876  0.6906 
   00435    0.4300   -1220.7209  0.7007 
   00436    0.3775   -1212.0195  0.6787 
   00437    0.4250   -1203.4734  0.6850 
   00438    0.3875   -1221.1282  0.7063 
   00439    0.4025   -1226.8789  0.6990 
   00440    0.4025   -1199.2719  0.6890 
   00441    0.3900   -1203.0246  0.7087 
   00442    0.4100   -1203.0962  0.7034 
   00443    0.4450   -1198.7701  0.7101 
   00444    0.4400   -1222.6313  0.7095 
   00445    0.3500   -1251.3696  0.7332 
   00446    0.4025   -1218.3943  0.7191 
   00447    0.4025   -1192.8864  0.6967 
   00448    0.4225   -1198.6359  0.6992 
   00449    0.4050   -1234.2663  0.7222 
   00450    0.4225   -1222.4337  0.7236 
   00451    0.4000   -1229.7436  0.7250 
   00452    0.4025   -1217.8742  0.7053 
   00453    0.4250   -1207.6392  0.7133 
   00454    0.4050   -1214.3428  0.7090 
   00455    0.4225   -1227.9616  0.7021 
   00456    0.4050   -1206.3479  0.7186 
   00457    0.3750   -1227.9117  0.7298 
   00458    0.4125   -1238.2008  0.7254 
   00459    0.4175   -1233.0821  0.7177 
   00460    0.4350   -1246.7121  0.7140 
   00461    0.4125   -1235.8242  0.7061 
   00462    0.4275   -1214.0065  0.7028 
   00463    0.4200   -1206.2604  0.6935 
   00464    0.4000   -1240.5117  0.6964 
   00465    0.4075   -1254.5229  0.6915 
   00466    0.3600   -1285.7631  0.7127 
   00467    0.4100   -1285.2540  0.7139 
   00468    0.4200   -1256.5792  0.7033 
   00469    0.4050   -1254.4798  0.7105 
   00470    0.3675   -1230.3860  0.6960 
   00471    0.3575   -1242.8166  0.6919 
   00472    0.4075   -1242.9167  0.7018 
   00473    0.4050   -1232.1753  0.7022 
   00474    0.3375   -1252.6300  0.7010 
   00475    0.4125   -1216.8135  0.6860 
   00476    0.4275   -1216.5795  0.6941 
   00477    0.3450   -1235.7096  0.6877 
   00478    0.4400   -1235.8830  0.6779 
   00479    0.3950   -1198.7753  0.6699 
   00480    0.4375   -1225.1438  0.6988 
   00481    0.4350   -1220.1031  0.6973 
   00482    0.3900   -1253.8120  0.7100 
   00483    0.4200   -1290.9592  0.7353 
   00484    0.3775   -1275.7340  0.7359 
   00485    0.4175   -1266.2135  0.7364 
   00486    0.4050   -1226.5154  0.7418 
   00487    0.3825   -1248.0024  0.7492 
   00488    0.4475   -1253.5774  0.7728 
   00489    0.3800   -1251.2247  0.7734 
   00490    0.4075   -1256.2282  0.7629 
   00491    0.3950   -1265.4495  0.7558 
   00492    0.3525   -1282.4294  0.7713 
   00493    0.3800   -1281.2644  0.7558 
   00494    0.3825   -1264.3930  0.7463 
   00495    0.4150   -1257.5683  0.7514 
   00496    0.3775   -1250.0183  0.7600 
   00497    0.4225   -1264.7017  0.7554 
   00498    0.4050   -1260.5511  0.7658 
   00499    0.4225   -1247.3486  0.7581 
   00500    0.3650   -1239.8429  0.7351 
   00501    0.4150   -1243.9237  0.7468 
   00502    0.4000   -1222.7851  0.7239 
   00503    0.4050   -1230.3917  0.7065 
   00504    0.4175   -1221.4995  0.7196 
   00505    0.4200   -1204.4374  0.7245 
   00506    0.4375   -1230.7626  0.7405 
   00507    0.3775   -1241.7822  0.7495 
   00508    0.3875   -1217.7360  0.7300 
   00509    0.4175   -1205.2705  0.7302 
   00510    0.4725   -1216.5967  0.7349 
   00511    0.3950   -1232.7256  0.7412 
   00512    0.4125   -1270.4926  0.7515 
   00513    0.3775   -1245.1196  0.7335 
   00514    0.4000   -1220.3897  0.7240 
   00515    0.4325   -1230.4913  0.7370 
   00516    0.3800   -1221.8972  0.7250 
   00517    0.3600   -1203.4303  0.7308 
   00518    0.3900   -1209.3915  0.7195 
   00519    0.3975   -1207.0632  0.7036 
   00520    0.4100   -1218.6474  0.6855 
   00521    0.4150   -1213.1624  0.6805 
   00522    0.4500   -1195.5956  0.6670 
   00523    0.4175   -1219.9779  0.6622 
   00524    0.4175   -1227.8941  0.6535 
   00525    0.4075   -1233.4459  0.6508 
   00526    0.3875   -1217.0452  0.6340 
   00527    0.3875   -1230.1909  0.6308 
   00528    0.3975   -1196.0936  0.6326 
   00529    0.4175   -1204.8052  0.6555 
   00530    0.3875   -1198.5438  0.6423 
   00531    0.4225   -1225.4361  0.6541 
   00532    0.4100   -1233.5041  0.6498 
   00533    0.3975   -1227.8099  0.6486 
   00534    0.3525   -1243.1761  0.6407 
   00535    0.4100   -1238.2678  0.6320 
   00536    0.4225   -1231.0759  0.6422 
   00537    0.4200   -1225.1284  0.6342 
   00538    0.4200   -1210.0833  0.6330 
   00539    0.4025   -1236.4803  0.6619 
   00540    0.4025   -1222.5376  0.6666 
   00541    0.3850   -1227.1233  0.6694 
   00542    0.3725   -1255.1680  0.6849 
   00543    0.3900   -1234.3786  0.6724 
   00544    0.4225   -1195.6675  0.6672 
   00545    0.4250   -1161.4536  0.6778 
   00546    0.4425   -1190.1431  0.6761 
   00547    0.4300   -1206.0627  0.6730 
   00548    0.4325   -1206.4859  0.6710 
   00549    0.4200   -1205.2590  0.6725 
   00550    0.3900   -1221.9573  0.6749 
   00551    0.3650   -1222.9437  0.6730 
   00552    0.4900   -1221.8559  0.6674 
   00553    0.4175   -1200.1439  0.6708 
   00554    0.4200   -1213.0911  0.6587 
   00555    0.4125   -1233.5890  0.6624 
   00556    0.4550   -1220.6331  0.6515 
   00557    0.3875   -1209.4620  0.6490 
   00558    0.3750   -1204.0178  0.6409 
   00559    0.3625   -1196.8935  0.6288 
   00560    0.4350   -1193.7314  0.6168 
   00561    0.4000   -1187.6338  0.5992 
   00562    0.3950   -1206.5658  0.6005 
   00563    0.3850   -1219.0518  0.6082 
   00564    0.4025   -1235.8190  0.6202 
   00565    0.3925   -1244.4032  0.6332 
   00566    0.4200   -1230.1351  0.6290 
   00567    0.4275   -1211.6095  0.6375 
   00568    0.3975   -1230.7539  0.6473 
   00569    0.3850   -1255.8461  0.6690 
   00570    0.4050   -1256.6887  0.6861 
   00571    0.3700   -1246.4367  0.6823 
   00572    0.4250   -1268.3061  0.6999 
   00573    0.4000   -1269.1271  0.7023 
   00574    0.4125   -1266.2065  0.6913 
   00575    0.4250   -1282.3751  0.6909 
   00576    0.3550   -1254.4505  0.6846 
   00577    0.3850   -1255.4974  0.6977 
   00578    0.4125   -1283.9700  0.7040 
   00579    0.3850   -1282.7680  0.7170 
   00580    0.3875   -1261.8851  0.7149 
   00581    0.3800   -1274.3377  0.7152 
   00582    0.4150   -1279.9444  0.7043 
   00583    0.3825   -1267.4640  0.6862 
   00584    0.4450   -1288.1184  0.7156 
   00585    0.3750   -1275.2645  0.7100 
   00586    0.3700   -1274.7208  0.7142 
   00587    0.3700   -1274.4721  0.6910 
   00588    0.3975   -1280.7994  0.6858 
   00589    0.4225   -1266.7002  0.6954 
   00590    0.3925   -1256.8541  0.7021 
   00591    0.4175   -1266.9442  0.7129 
   00592    0.3850   -1249.1601  0.7048 
   00593    0.4250   -1263.8701  0.7213 
   00594    0.3950   -1251.1478  0.7220 
   00595    0.3975   -1239.9681  0.7173 
   00596    0.3850   -1239.4423  0.7273 
   00597    0.4050   -1237.7986  0.7337 
   00598    0.4150   -1251.9413  0.7417 
   00599    0.3800   -1249.5086  0.7317 
   00600    0.3650   -1232.8482  0.7310 
   00601    0.3850   -1231.1082  0.7192 
   00602    0.3950   -1265.6126  0.7550 
   00603    0.3825   -1253.2311  0.7589 
   00604    0.3575   -1271.8356  0.7488 
   00605    0.4025   -1255.8345  0.7391 
   00606    0.3875   -1238.7863  0.7316 
   00607    0.4050   -1270.7537  0.7424 
   00608    0.3975   -1274.0852  0.7407 
   00609    0.4050   -1280.6300  0.7462 
   00610    0.3875   -1289.0032  0.7473 
   00611    0.3700   -1285.3031  0.7471 
   00612    0.3950   -1268.1564  0.7442 
   00613    0.3375   -1259.5227  0.7441 
   00614    0.4500   -1222.9984  0.7311 
   00615    0.4150   -1233.4566  0.7255 
   00616    0.3925   -1242.0095  0.7293 
   00617    0.4475   -1247.1821  0.7272 
   00618    0.3825   -1235.8225  0.7262 
   00619    0.3500   -1233.9361  0.7249 
   00620    0.4000   -1235.8889  0.7376 
   00621    0.4250   -1200.3652  0.7288 
   00622    0.4125   -1221.4009  0.7479 
   00623    0.4325   -1233.9157  0.7460 
   00624    0.3800   -1205.1140  0.7301 
