#=====================================================
# File created:        Fri-13-Feb-2026-at-12-56-12PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.900
# Run time (s):        15.577629
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -373.8434  0.2636 
   00001    0.7025    -607.9068  0.3348 
   00002    0.6375    -698.2136  0.3395 
   00003    0.6525    -764.0933  0.3569 
   00004    0.5525    -812.0828  0.3657 
   00005    0.5725    -874.6096  0.4091 
   00006    0.5150    -921.7937  0.4334 
   00007    0.5475    -952.0786  0.4405 
   00008    0.4675    -933.4441  0.4558 
   00009    0.5325    -938.3835  0.4599 
   00010    0.5200    -926.9821  0.4633 
   00011    0.5325    -918.2760  0.4285 
   00012    0.5100    -933.0693  0.3997 
   00013    0.4875    -955.1266  0.3930 
   00014    0.4700    -934.4508  0.3833 
   00015    0.4975    -997.6777  0.3728 
   00016    0.4200    -964.2589  0.3572 
   00017    0.4900    -953.7262  0.3374 
   00018    0.4775    -967.5264  0.3329 
   00019    0.4600    -941.4203  0.3477 
   00020    0.4825    -993.6702  0.3577 
   00021    0.4625    -997.5461  0.3499 
   00022    0.5200    -965.1261  0.3459 
   00023    0.4500    -966.6260  0.3356 
   00024    0.5175    -942.8751  0.2954 
   00025    0.5025    -959.8052  0.2791 
   00026    0.4625    -967.3335  0.2828 
   00027    0.4675    -958.4234  0.2982 
   00028    0.4600    -957.2762  0.3374 
   00029    0.4400    -950.6484  0.3333 
   00030    0.4975    -922.9657  0.3291 
   00031    0.4725    -922.5492  0.3328 
   00032    0.4825    -912.8237  0.3520 
   00033    0.5425    -918.4722  0.3289 
   00034    0.5200    -936.1559  0.3350 
   00035    0.4575    -943.0456  0.3607 
   00036    0.4900    -970.2665  0.3401 
   00037    0.4700    -972.9888  0.3423 
   00038    0.4650    -988.4701  0.3555 
   00039    0.4525   -1007.3869  0.3428 
   00040    0.4825   -1013.9429  0.3401 
   00041    0.4550   -1028.6609  0.3645 
   00042    0.4475   -1001.4077  0.3900 
   00043    0.4675    -990.7814  0.3879 
   00044    0.4675    -987.8365  0.4174 
   00045    0.4600    -995.8762  0.4042 
   00046    0.4550    -994.2165  0.3940 
   00047    0.4450    -994.3163  0.3818 
   00048    0.4450   -1011.0759  0.3673 
   00049    0.4825    -986.7451  0.3999 
   00050    0.4700   -1014.2484  0.3953 
   00051    0.4950    -995.6682  0.4315 
   00052    0.4225   -1013.5232  0.4510 
   00053    0.4650    -996.4868  0.4345 
   00054    0.4975   -1014.7605  0.4564 
   00055    0.5050    -996.9728  0.4341 
   00056    0.4725    -995.4525  0.4374 
   00057    0.4300   -1062.3580  0.4498 
   00058    0.3900   -1055.8620  0.4607 
   00059    0.4450   -1045.4062  0.4393 
   00060    0.4000   -1047.6710  0.4109 
   00061    0.4050   -1086.8380  0.4143 
   00062    0.4225   -1071.9245  0.3897 
   00063    0.4225   -1032.8030  0.3939 
   00064    0.4625   -1022.1876  0.4035 
   00065    0.4250   -1024.8604  0.4012 
   00066    0.4525    -999.3255  0.4142 
   00067    0.4875    -979.2191  0.4351 
   00068    0.4700    -977.6818  0.4370 
   00069    0.4650    -987.3727  0.4563 
   00070    0.5375   -1005.6039  0.4391 
   00071    0.4900   -1000.4282  0.4461 
   00072    0.4525   -1015.7580  0.4497 
   00073    0.4725   -1023.2028  0.4901 
   00074    0.4775    -991.1518  0.4903 
   00075    0.4750    -980.9085  0.4962 
   00076    0.4600   -1016.4635  0.4909 
   00077    0.4825   -1015.8719  0.4835 
   00078    0.4950   -1007.8995  0.5019 
   00079    0.4925   -1017.7364  0.4987 
   00080    0.4450   -1010.4431  0.4789 
   00081    0.5100   -1022.3401  0.4598 
   00082    0.4525   -1013.9916  0.4532 
   00083    0.4400   -1037.2458  0.4410 
   00084    0.3925   -1032.2928  0.4481 
   00085    0.4350   -1041.8027  0.4475 
   00086    0.4525   -1075.6317  0.4942 
   00087    0.4550   -1068.0573  0.5414 
   00088    0.4250   -1071.6117  0.5431 
   00089    0.5250   -1020.3593  0.5615 
   00090    0.4575    -979.0182  0.5548 
   00091    0.4875    -959.1561  0.5648 
   00092    0.5025   -1012.6679  0.5661 
   00093    0.4675   -1036.0170  0.5717 
   00094    0.4125   -1035.3967  0.5826 
   00095    0.4425   -1037.8009  0.5758 
   00096    0.4400   -1034.3472  0.5913 
   00097    0.4525   -1076.2882  0.5845 
   00098    0.4475   -1060.9225  0.5706 
   00099    0.4075   -1020.4951  0.5690 
   00100    0.4800   -1035.8382  0.5384 
   00101    0.4825   -1033.0938  0.5460 
   00102    0.4475   -1019.9200  0.5494 
   00103    0.4250    -992.9341  0.5497 
   00104    0.4550    -999.1964  0.5633 
   00105    0.4750   -1006.7029  0.5513 
   00106    0.4375   -1027.7513  0.5513 
   00107    0.4550   -1034.5486  0.5281 
   00108    0.4600    -997.9127  0.5375 
   00109    0.4975   -1013.0806  0.5236 
   00110    0.4675    -987.0836  0.5016 
   00111    0.4650    -963.9166  0.5049 
   00112    0.4750    -964.5057  0.4954 
   00113    0.5275    -938.3676  0.4609 
   00114    0.4925    -963.9559  0.4688 
   00115    0.4700   -1000.5792  0.4732 
   00116    0.4500   -1034.0955  0.4623 
   00117    0.4925   -1019.9547  0.4690 
   00118    0.4400   -1049.3953  0.4768 
   00119    0.5025   -1055.7616  0.4927 
   00120    0.4325   -1046.0504  0.4860 
   00121    0.4375   -1022.9996  0.4895 
   00122    0.4450   -1024.0983  0.4986 
   00123    0.4650   -1021.7741  0.5103 
   00124    0.4400   -1015.8137  0.5265 
   00125    0.4250   -1005.7887  0.5151 
   00126    0.5175   -1023.7797  0.5367 
   00127    0.4800   -1000.3133  0.5357 
   00128    0.4650   -1051.3237  0.5278 
   00129    0.4750   -1016.0301  0.5221 
   00130    0.4700   -1007.3449  0.5046 
   00131    0.4600   -1000.2141  0.5110 
   00132    0.4450    -943.4024  0.5068 
   00133    0.4825    -954.9013  0.5101 
   00134    0.4850    -959.8013  0.4877 
   00135    0.4800   -1005.5407  0.4933 
   00136    0.4500   -1014.9134  0.5045 
   00137    0.4425   -1040.4092  0.5000 
   00138    0.4450   -1023.9969  0.4916 
   00139    0.4325   -1005.3354  0.4991 
   00140    0.4350   -1030.8782  0.4867 
   00141    0.4400   -1017.6837  0.4928 
   00142    0.4625   -1049.2729  0.4985 
   00143    0.4375   -1049.1302  0.4919 
   00144    0.4275   -1019.0766  0.4640 
   00145    0.4500   -1002.2069  0.4715 
   00146    0.4450    -975.2657  0.4547 
   00147    0.4925   -1014.7883  0.4702 
   00148    0.4825   -1015.3709  0.4447 
   00149    0.4900    -997.4516  0.4541 
   00150    0.4825    -982.5598  0.4654 
   00151    0.4450   -1006.6260  0.4832 
   00152    0.4550   -1010.4455  0.4916 
   00153    0.4250   -1001.7918  0.4909 
   00154    0.4325   -1022.2228  0.4980 
   00155    0.4650   -1027.9616  0.4993 
   00156    0.4400   -1024.3564  0.4903 
   00157    0.4875   -1040.6872  0.5009 
   00158    0.4450   -1055.2970  0.5171 
   00159    0.4700   -1041.2484  0.4829 
   00160    0.4950   -1044.5718  0.5197 
   00161    0.4925   -1038.4079  0.5078 
   00162    0.4125   -1069.2930  0.5007 
   00163    0.4525   -1081.3397  0.4909 
   00164    0.4725   -1047.3695  0.4992 
   00165    0.4750   -1046.9240  0.4932 
   00166    0.4525   -1037.9086  0.4784 
   00167    0.4450   -1029.3065  0.4711 
   00168    0.4450   -1001.2718  0.4519 
   00169    0.5325   -1021.9632  0.4594 
   00170    0.4225   -1036.4187  0.4482 
   00171    0.4125   -1037.2037  0.4482 
   00172    0.4700   -1060.2024  0.4469 
   00173    0.4275   -1067.6123  0.4567 
   00174    0.4375   -1050.4529  0.4457 
   00175    0.4275   -1073.5793  0.4309 
   00176    0.4275   -1055.0151  0.4550 
   00177    0.4200   -1046.0056  0.4414 
   00178    0.4925    -992.2173  0.4239 
   00179    0.4925   -1012.8941  0.4224 
   00180    0.4475    -985.6108  0.4125 
   00181    0.4700    -974.2625  0.4045 
   00182    0.4700   -1003.8431  0.4500 
   00183    0.4450   -1002.9409  0.4405 
   00184    0.4450    -972.9283  0.4002 
   00185    0.4675    -986.9539  0.4198 
   00186    0.4675    -999.3503  0.4183 
   00187    0.4500   -1018.4966  0.4404 
   00188    0.4800   -1019.9048  0.4396 
   00189    0.4925    -991.4453  0.4060 
   00190    0.5075    -994.2963  0.3791 
   00191    0.4550   -1024.7309  0.3690 
   00192    0.4625   -1021.2753  0.3908 
   00193    0.4525   -1009.1308  0.3883 
   00194    0.4800    -998.4979  0.3976 
   00195    0.4750    -973.1178  0.3889 
   00196    0.4925    -968.0636  0.4135 
   00197    0.4550    -988.8885  0.4332 
   00198    0.4800    -987.0420  0.4404 
   00199    0.4650    -976.3534  0.4293 
   00200    0.4750   -1010.5959  0.4182 
   00201    0.4575   -1001.4794  0.4210 
   00202    0.4800    -983.6406  0.4115 
   00203    0.4825    -977.1337  0.4296 
   00204    0.4675    -986.8090  0.4369 
   00205    0.4850   -1012.0315  0.4293 
   00206    0.4825    -989.4180  0.4205 
   00207    0.4650   -1009.9770  0.4308 
   00208    0.5025   -1045.9322  0.4618 
   00209    0.4500   -1029.1013  0.4248 
   00210    0.4675   -1052.1518  0.4447 
   00211    0.4200   -1036.1266  0.4362 
   00212    0.4450   -1059.4006  0.4577 
   00213    0.3900   -1040.0687  0.4518 
   00214    0.4250   -1021.7203  0.4590 
   00215    0.4875   -1042.4130  0.4886 
   00216    0.4625   -1032.7337  0.4782 
   00217    0.4400   -1036.5040  0.4539 
   00218    0.5200   -1025.4254  0.4639 
   00219    0.4400   -1016.3474  0.4418 
   00220    0.5075    -999.6702  0.4131 
   00221    0.4800   -1011.1611  0.4004 
   00222    0.4850   -1012.5187  0.3737 
   00223    0.4500   -1011.9656  0.3618 
   00224    0.4400    -990.2183  0.3432 
   00225    0.5100   -1013.7036  0.3407 
   00226    0.4250    -994.5392  0.3082 
   00227    0.4650    -984.9161  0.2873 
   00228    0.4950    -952.7570  0.2802 
   00229    0.4675    -952.5515  0.2776 
   00230    0.4500    -983.6346  0.2668 
   00231    0.4800   -1002.2180  0.2869 
   00232    0.4825    -993.7706  0.2926 
   00233    0.4850    -958.6239  0.2840 
   00234    0.4625    -988.1019  0.3035 
   00235    0.4700   -1014.9013  0.3126 
   00236    0.4275   -1010.7565  0.3049 
   00237    0.4875   -1037.7746  0.3223 
   00238    0.4600   -1035.7989  0.3231 
   00239    0.5025   -1035.0249  0.3085 
   00240    0.4975   -1038.7136  0.3503 
   00241    0.4675   -1007.6230  0.3664 
   00242    0.4400    -991.8293  0.3668 
   00243    0.4700    -963.3749  0.3503 
   00244    0.5125    -993.8134  0.3566 
   00245    0.4350    -966.7620  0.3266 
   00246    0.5000    -951.5359  0.3360 
   00247    0.4600   -1000.5784  0.3415 
   00248    0.4725   -1019.1690  0.3370 
   00249    0.4875    -998.2936  0.3514 
   00250    0.4800    -972.1465  0.3273 
   00251    0.4300    -963.3080  0.3192 
   00252    0.5225    -981.0957  0.3535 
   00253    0.4800   -1005.0168  0.3572 
   00254    0.4550   -1008.1468  0.3654 
   00255    0.4725   -1053.9986  0.3772 
   00256    0.4750   -1064.8454  0.3877 
   00257    0.4375   -1065.5131  0.4110 
   00258    0.4400   -1063.6329  0.3836 
   00259    0.4300   -1080.1361  0.3717 
   00260    0.4200   -1074.2647  0.3540 
   00261    0.4075   -1074.1668  0.3797 
   00262    0.4200   -1079.9275  0.3815 
   00263    0.4575   -1077.4520  0.3858 
   00264    0.4600   -1088.1738  0.3875 
   00265    0.4200   -1063.5787  0.3997 
   00266    0.4425   -1058.1878  0.4082 
   00267    0.4075   -1078.9620  0.4239 
   00268    0.4575   -1030.3424  0.4127 
   00269    0.4425   -1008.8773  0.4116 
   00270    0.4725   -1030.8468  0.4137 
   00271    0.4225   -1012.6236  0.4195 
   00272    0.4625   -1040.0586  0.4239 
   00273    0.3875   -1042.8698  0.4437 
   00274    0.4450   -1027.4786  0.4329 
   00275    0.4550   -1012.8874  0.4394 
   00276    0.4775   -1020.9129  0.4660 
   00277    0.4900   -1002.8540  0.4400 
   00278    0.5375   -1036.9703  0.4365 
   00279    0.4750    -995.3287  0.4077 
   00280    0.4975   -1019.7889  0.4185 
   00281    0.3775   -1059.4075  0.4509 
   00282    0.4375   -1031.0443  0.4837 
   00283    0.4450   -1039.1138  0.5159 
   00284    0.5125   -1039.3524  0.5241 
   00285    0.4350   -1054.5258  0.5338 
   00286    0.4125   -1056.6054  0.5513 
   00287    0.4600   -1082.2243  0.5510 
   00288    0.4675   -1048.3401  0.5217 
   00289    0.4700   -1051.4468  0.5252 
   00290    0.4500   -1054.7155  0.5155 
