#=====================================================
# File created:        Fri-13-Feb-2026-at-12-56-36PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        15.633187
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -417.6434  0.3471 
   00001    0.6550    -616.4975  0.3457 
   00002    0.6050    -713.1864  0.3183 
   00003    0.6125    -750.7780  0.3179 
   00004    0.6025    -795.7948  0.3406 
   00005    0.5725    -776.3443  0.3006 
   00006    0.6150    -758.5553  0.2797 
   00007    0.6325    -759.5221  0.3090 
   00008    0.5625    -769.0980  0.3199 
   00009    0.5475    -823.0662  0.2810 
   00010    0.5000    -887.9717  0.3169 
   00011    0.5450    -872.5058  0.3029 
   00012    0.5300    -871.6917  0.2922 
   00013    0.5075    -885.0157  0.3043 
   00014    0.5200    -924.1915  0.3229 
   00015    0.5650    -921.4273  0.3456 
   00016    0.5075    -879.2443  0.3600 
   00017    0.5150    -900.4082  0.3700 
   00018    0.4550    -898.5828  0.3619 
   00019    0.5475    -905.2157  0.3938 
   00020    0.5150    -892.0246  0.3779 
   00021    0.4925    -932.9969  0.3870 
   00022    0.4725   -1003.1467  0.4163 
   00023    0.4550   -1003.2518  0.4325 
   00024    0.4650    -926.9886  0.4457 
   00025    0.5300    -998.9945  0.4565 
   00026    0.4700    -979.4421  0.4670 
   00027    0.4850    -964.0360  0.4582 
   00028    0.4875    -908.7503  0.4699 
   00029    0.5025    -913.6515  0.4792 
   00030    0.4725    -880.5002  0.4634 
   00031    0.5550    -889.5040  0.4790 
   00032    0.5225    -920.9580  0.5245 
   00033    0.5175    -933.6117  0.5253 
   00034    0.4950    -960.8550  0.5371 
   00035    0.4250    -969.2446  0.5223 
   00036    0.4675    -985.5209  0.5403 
   00037    0.4050   -1002.0127  0.5508 
   00038    0.4525    -979.5561  0.5390 
   00039    0.4800    -953.1770  0.5405 
   00040    0.4875    -978.1237  0.5361 
   00041    0.4700    -985.3796  0.5254 
   00042    0.4875    -974.6446  0.5189 
   00043    0.4675    -974.1431  0.4998 
   00044    0.5275    -983.0338  0.5165 
   00045    0.4875    -990.4741  0.5038 
   00046    0.4900    -992.1180  0.5041 
   00047    0.4800    -980.4359  0.5103 
   00048    0.4750    -981.8626  0.5079 
   00049    0.5200    -960.6794  0.5238 
   00050    0.4825    -981.6853  0.5203 
   00051    0.4850    -963.7695  0.5315 
   00052    0.5225    -912.9418  0.4936 
   00053    0.5150    -939.2861  0.4891 
   00054    0.4525    -921.9077  0.4610 
   00055    0.4625    -927.1277  0.4298 
   00056    0.4650    -945.2767  0.4650 
   00057    0.4800    -940.7885  0.4701 
   00058    0.5125    -934.8926  0.4579 
   00059    0.4950    -948.2162  0.4558 
   00060    0.5075    -921.2322  0.4175 
   00061    0.5050    -932.1338  0.4411 
   00062    0.4750    -939.4858  0.4471 
   00063    0.5175    -927.7470  0.4619 
   00064    0.5525    -910.3162  0.4440 
   00065    0.5225    -939.4782  0.4843 
   00066    0.4850    -929.4688  0.4719 
   00067    0.5000    -938.2331  0.4797 
   00068    0.5225    -906.9534  0.4880 
   00069    0.5225    -931.5266  0.5134 
   00070    0.5275    -933.7283  0.4839 
   00071    0.5200    -937.6810  0.4597 
   00072    0.4850    -925.1781  0.4817 
   00073    0.5025    -937.0390  0.4622 
   00074    0.5100    -921.4074  0.4677 
   00075    0.5050    -904.9341  0.4701 
   00076    0.5550    -899.7242  0.4752 
   00077    0.4825    -937.0126  0.5081 
   00078    0.4900    -896.9123  0.4712 
   00079    0.4750    -911.5209  0.4600 
   00080    0.5025    -936.9155  0.4522 
   00081    0.4650    -961.1853  0.4671 
   00082    0.5675    -964.3992  0.4618 
   00083    0.5000    -949.1568  0.4577 
   00084    0.4950    -955.2008  0.4380 
   00085    0.4950    -969.5377  0.3940 
   00086    0.5025    -946.2466  0.3984 
   00087    0.4675    -941.4066  0.3945 
   00088    0.4800    -891.4796  0.3950 
   00089    0.4975    -906.5736  0.4324 
   00090    0.5450    -925.6671  0.4398 
   00091    0.4950    -917.1500  0.4636 
   00092    0.5225    -952.3673  0.4496 
   00093    0.5025    -933.9976  0.4483 
   00094    0.5300    -929.1739  0.4181 
   00095    0.5250    -960.3116  0.4019 
   00096    0.5200    -932.5631  0.3761 
   00097    0.4750    -908.1775  0.3993 
   00098    0.4950    -910.8075  0.3891 
   00099    0.4825    -938.5118  0.3614 
   00100    0.5075    -884.3064  0.3718 
   00101    0.4825    -896.4853  0.3782 
   00102    0.5350    -900.5249  0.3781 
   00103    0.5350    -924.1322  0.4071 
   00104    0.4950    -930.4756  0.4089 
   00105    0.5200    -891.8193  0.3892 
   00106    0.4925    -957.3009  0.4029 
   00107    0.5125    -942.1565  0.3734 
   00108    0.4900    -914.5717  0.3775 
   00109    0.4750    -933.2703  0.3660 
   00110    0.5075    -919.3828  0.3791 
   00111    0.5150    -907.3676  0.3841 
   00112    0.5025    -917.1055  0.3818 
   00113    0.4725    -903.9957  0.3758 
   00114    0.4775    -944.0973  0.3732 
   00115    0.4575    -917.5558  0.3747 
   00116    0.4750    -928.6393  0.3957 
   00117    0.5000    -923.5867  0.4019 
   00118    0.5100    -931.1959  0.4020 
   00119    0.4900    -954.0935  0.3773 
   00120    0.4725    -946.8665  0.3697 
   00121    0.5250    -902.3913  0.3462 
   00122    0.5375    -915.6393  0.3357 
   00123    0.5250    -940.6986  0.3221 
   00124    0.5175    -954.9473  0.3358 
   00125    0.5125    -971.7001  0.3594 
   00126    0.4750   -1003.4667  0.3557 
   00127    0.4100   -1012.3608  0.3581 
   00128    0.4500    -991.5084  0.3663 
   00129    0.4200   -1002.5516  0.3537 
