#=====================================================
# File created:        Fri-13-Feb-2026-at-12-54-25PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        12.880831
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -333.9197  0.2878 
   00001    0.7050    -551.6079  0.2941 
   00002    0.6175    -659.2203  0.3068 
   00003    0.5850    -763.2774  0.3389 
   00004    0.5625    -834.1376  0.3390 
   00005    0.5075    -901.9261  0.3534 
   00006    0.5375    -955.0081  0.3550 
   00007    0.5225   -1019.0051  0.3461 
   00008    0.5100   -1079.4661  0.3733 
   00009    0.5175   -1109.6106  0.3875 
   00010    0.5000   -1126.1199  0.3880 
   00011    0.4725   -1180.1498  0.3993 
   00012    0.4900   -1197.9815  0.4184 
   00013    0.4450   -1210.5885  0.4217 
   00014    0.4375   -1228.3513  0.4199 
   00015    0.3975   -1235.5699  0.4271 
   00016    0.4550   -1234.1398  0.4366 
   00017    0.4450   -1216.7991  0.4207 
   00018    0.4575   -1245.8793  0.4518 
   00019    0.4775   -1278.8797  0.4703 
   00020    0.4500   -1299.5061  0.4944 
   00021    0.4150   -1305.7149  0.4809 
   00022    0.4725   -1310.0460  0.4911 
   00023    0.4375   -1300.7571  0.4918 
   00024    0.4250   -1297.7996  0.4924 
   00025    0.4475   -1316.6362  0.4954 
   00026    0.4400   -1311.2938  0.4903 
   00027    0.4775   -1316.6512  0.5046 
   00028    0.4800   -1316.9857  0.5154 
   00029    0.4825   -1314.7413  0.5258 
   00030    0.4375   -1321.0031  0.5408 
   00031    0.4300   -1305.8012  0.5582 
   00032    0.3825   -1299.6250  0.5634 
   00033    0.4575   -1310.6067  0.5686 
   00034    0.4625   -1320.4080  0.5625 
   00035    0.4250   -1321.9700  0.5630 
   00036    0.4600   -1331.4413  0.5615 
   00037    0.4625   -1323.7805  0.5636 
   00038    0.4350   -1323.8925  0.5641 
   00039    0.4425   -1318.3809  0.5656 
   00040    0.4850   -1329.1517  0.5660 
   00041    0.4775   -1318.5525  0.5516 
   00042    0.4475   -1331.9766  0.5508 
   00043    0.4725   -1320.7654  0.5527 
   00044    0.4475   -1326.7774  0.5681 
   00045    0.4550   -1342.0063  0.5639 
   00046    0.4475   -1339.4368  0.5641 
   00047    0.4675   -1342.0284  0.5597 
   00048    0.4500   -1334.1744  0.5628 
   00049    0.4800   -1326.2161  0.5658 
   00050    0.4650   -1326.9982  0.5681 
   00051    0.4475   -1339.5739  0.5737 
   00052    0.4125   -1332.3117  0.5693 
   00053    0.4775   -1336.5121  0.5518 
   00054    0.4225   -1336.8400  0.5656 
   00055    0.4400   -1345.8028  0.5699 
   00056    0.4300   -1355.6508  0.5852 
   00057    0.4250   -1363.4087  0.6067 
   00058    0.4275   -1367.5000  0.6056 
   00059    0.3850   -1363.8313  0.6104 
   00060    0.4750   -1364.6752  0.6140 
   00061    0.4425   -1358.9712  0.5963 
   00062    0.4825   -1354.2706  0.5936 
   00063    0.4250   -1359.4366  0.6000 
   00064    0.4500   -1342.5677  0.5878 
   00065    0.4625   -1344.4303  0.6015 
   00066    0.4050   -1328.0844  0.5945 
   00067    0.4700   -1326.0752  0.6014 
   00068    0.4500   -1324.5516  0.6084 
   00069    0.4550   -1341.1231  0.6033 
   00070    0.4375   -1342.1357  0.6139 
   00071    0.4400   -1337.3787  0.5976 
   00072    0.4375   -1339.1293  0.6098 
   00073    0.4350   -1355.7492  0.6184 
   00074    0.4500   -1361.9323  0.6320 
   00075    0.4500   -1360.8695  0.6204 
   00076    0.4450   -1365.3395  0.6239 
   00077    0.4500   -1368.8099  0.6257 
   00078    0.4375   -1368.5736  0.6238 
   00079    0.4625   -1374.0756  0.6191 
   00080    0.4500   -1378.6213  0.6122 
   00081    0.4450   -1378.0300  0.6109 
   00082    0.4200   -1385.1141  0.6024 
   00083    0.4500   -1382.7614  0.6060 
   00084    0.4375   -1366.3751  0.6118 
   00085    0.3750   -1369.9991  0.6162 
   00086    0.4550   -1379.4285  0.6264 
   00087    0.4400   -1380.4344  0.6521 
   00088    0.4200   -1370.0935  0.6532 
   00089    0.4000   -1392.2675  0.6539 
   00090    0.4225   -1377.8410  0.6678 
   00091    0.4350   -1383.3965  0.6625 
   00092    0.4200   -1379.8318  0.6609 
   00093    0.4625   -1378.8502  0.6644 
   00094    0.4450   -1394.9806  0.6730 
   00095    0.4150   -1399.6054  0.6772 
   00096    0.4600   -1382.9619  0.6848 
   00097    0.4200   -1377.7731  0.6851 
   00098    0.4250   -1364.1605  0.6803 
   00099    0.4050   -1368.3610  0.6781 
   00100    0.4025   -1379.4091  0.6786 
   00101    0.4375   -1395.6992  0.6812 
   00102    0.3900   -1390.1913  0.6760 
   00103    0.4400   -1409.9332  0.6870 
   00104    0.3975   -1394.6841  0.6875 
   00105    0.4425   -1409.0066  0.6851 
   00106    0.4200   -1396.6453  0.6792 
   00107    0.4100   -1400.6689  0.6756 
   00108    0.4075   -1411.5334  0.6847 
   00109    0.4300   -1400.4725  0.6849 
   00110    0.4175   -1387.0462  0.6813 
   00111    0.4150   -1377.3821  0.6824 
   00112    0.4700   -1386.9252  0.6780 
   00113    0.3975   -1400.8905  0.6820 
   00114    0.4350   -1402.6246  0.6764 
   00115    0.4225   -1404.3932  0.6788 
   00116    0.4575   -1404.8806  0.6834 
   00117    0.4550   -1395.1607  0.6915 
   00118    0.4475   -1394.8363  0.6807 
