#=====================================================
# File created:        Sun-01-Mar-2026-at-11-52-49AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        1.896276
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00116    0.4025   -1251.2150  0.6764 
   00117    0.4375   -1232.8880  0.6677 
   00118    0.3875   -1242.9532  0.6810 
   00119    0.4775   -1261.0510  0.6950 
   00120    0.3900   -1291.2357  0.7089 
   00121    0.4075   -1259.7069  0.6860 
   00122    0.4175   -1252.0829  0.6863 
   00123    0.3525   -1262.1107  0.6858 
   00124    0.4375   -1265.3794  0.7055 
   00125    0.3925   -1236.1567  0.6971 
   00126    0.4100   -1249.6438  0.6752 
   00127    0.4000   -1265.1583  0.6701 
   00128    0.3475   -1267.1400  0.6732 
   00129    0.4350   -1258.6652  0.6605 
   00130    0.4475   -1260.1268  0.6674 
   00131    0.3975   -1269.6269  0.6823 
   00132    0.4250   -1283.7052  0.6941 
   00133    0.4175   -1295.1669  0.7138 
   00134    0.3700   -1298.3659  0.7172 
   00135    0.4300   -1290.7762  0.7111 
   00136    0.3650   -1298.0199  0.7274 
   00137    0.4150   -1312.0546  0.7305 
   00138    0.4125   -1307.0738  0.7264 
   00139    0.4050   -1325.0046  0.7244 
   00140    0.3850   -1334.3698  0.7240 
   00141    0.3700   -1324.6138  0.7305 
   00142    0.3875   -1314.5313  0.7298 
   00143    0.3550   -1325.4547  0.7451 
   00144    0.4075   -1324.0020  0.7374 
   00145    0.4125   -1329.3354  0.7358 
   00146    0.3625   -1326.1650  0.7392 
   00147    0.3425   -1313.0225  0.7434 
   00148    0.3775   -1302.2326  0.7515 
   00149    0.3800   -1289.3823  0.7506 
   00150    0.4000   -1291.5803  0.7470 
   00151    0.4250   -1282.7510  0.7506 
   00152    0.3650   -1276.5391  0.7524 
   00153    0.3850   -1294.9050  0.7662 
   00154    0.4150   -1292.2965  0.7708 
   00155    0.3675   -1289.0928  0.7674 
   00156    0.4225   -1285.0428  0.7498 
   00157    0.3900   -1302.4069  0.7634 
   00158    0.3850   -1285.2277  0.7639 
   00159    0.3950   -1276.5129  0.7554 
   00160    0.4300   -1274.1883  0.7582 
   00161    0.3825   -1250.2525  0.7547 
   00162    0.3700   -1277.7518  0.7619 
   00163    0.4575   -1287.0140  0.7628 
   00164    0.4225   -1263.6306  0.7679 
   00165    0.4125   -1262.8179  0.7687 
   00166    0.3800   -1254.6505  0.7535 
   00167    0.4025   -1268.2000  0.7464 
   00168    0.3900   -1268.5080  0.7450 
   00169    0.4025   -1254.4447  0.7332 
   00170    0.3900   -1239.7445  0.7337 
   00171    0.4525   -1245.5821  0.7204 
   00172    0.4275   -1246.2648  0.7226 
   00173    0.4450   -1282.4357  0.7277 
   00174    0.3900   -1283.7432  0.7244 
   00175    0.3800   -1277.5365  0.7317 
   00176    0.4000   -1310.1893  0.7324 
   00177    0.4475   -1274.3709  0.7128 
   00178    0.3750   -1267.2512  0.7187 
   00179    0.4200   -1247.6039  0.7063 
   00180    0.4175   -1240.5680  0.7095 
   00181    0.4500   -1242.9606  0.7313 
   00182    0.3800   -1253.6370  0.7312 
   00183    0.3675   -1243.2864  0.7330 
   00184    0.4200   -1279.2991  0.7328 
   00185    0.4175   -1233.9106  0.7346 
   00186    0.4425   -1226.5332  0.7317 
   00187    0.4025   -1231.9790  0.7192 
   00188    0.4050   -1225.2493  0.7153 
   00189    0.4100   -1243.1796  0.7105 
   00190    0.3900   -1239.1476  0.6954 
   00191    0.4050   -1246.5687  0.7083 
   00192    0.4250   -1265.5251  0.7290 
   00193    0.4000   -1282.8319  0.7232 
   00194    0.4025   -1280.3641  0.7271 
   00195    0.3975   -1247.1069  0.7119 
   00196    0.4475   -1260.8470  0.7343 
   00197    0.4125   -1240.1349  0.7171 
   00198    0.4100   -1250.2424  0.7262 
   00199    0.3800   -1258.3106  0.7266 
   00200    0.3850   -1231.5665  0.7142 
   00201    0.4600   -1239.8859  0.7132 
   00202    0.4000   -1234.0255  0.7108 
   00203    0.4400   -1234.5777  0.7154 
   00204    0.3950   -1268.8109  0.7084 
   00205    0.3800   -1262.9867  0.7096 
   00206    0.3975   -1293.4915  0.7244 
   00207    0.3775   -1305.0005  0.7359 
   00208    0.4275   -1295.9356  0.7364 
   00209    0.4175   -1292.9824  0.7232 
   00210    0.4025   -1309.1414  0.7347 
   00211    0.3425   -1303.1955  0.7437 
   00212    0.3875   -1285.7839  0.7530 
   00213    0.3875   -1278.1042  0.7328 
   00214    0.3975   -1272.9275  0.7337 
   00215    0.3450   -1283.3692  0.7495 
   00216    0.3750   -1292.2767  0.7615 
   00217    0.3625   -1293.1329  0.7674 
   00218    0.4075   -1313.5949  0.7631 
   00219    0.3950   -1305.7811  0.7631 
   00220    0.4025   -1292.6079  0.7499 
   00221    0.4150   -1272.5385  0.7516 
   00222    0.3900   -1273.4850  0.7333 
   00223    0.3650   -1277.3489  0.7342 
   00224    0.4275   -1280.2674  0.7359 
   00225    0.3925   -1288.2872  0.7457 
   00226    0.4050   -1283.9552  0.7570 
   00227    0.4200   -1281.5252  0.7627 
   00228    0.4100   -1280.6254  0.7531 
   00229    0.3625   -1268.5913  0.7485 
   00230    0.4575   -1268.0114  0.7446 
   00231    0.3900   -1277.2735  0.7505 
   00232    0.4575   -1255.0968  0.7406 
   00233    0.3850   -1275.2181  0.7514 
   00234    0.3750   -1260.1507  0.7451 
   00235    0.4225   -1267.0998  0.7526 
   00236    0.3800   -1262.1980  0.7455 
   00237    0.4025   -1260.2386  0.7368 
   00238    0.4175   -1257.7898  0.7474 
   00239    0.3975   -1275.6054  0.7511 
   00240    0.3875   -1275.2758  0.7569 
   00241    0.4175   -1275.3523  0.7724 
   00242    0.4425   -1252.4934  0.7675 
   00243    0.4100   -1309.0823  0.7908 
   00244    0.4100   -1286.8491  0.7752 
   00245    0.3875   -1272.9203  0.7865 
   00246    0.4225   -1276.6148  0.7838 
   00247    0.4200   -1274.5410  0.8000 
   00248    0.4000   -1297.5429  0.8110 
   00249    0.4075   -1292.0949  0.8063 
   00250    0.4375   -1274.7220  0.7913 
   00251    0.3925   -1276.5464  0.7830 
   00252    0.3850   -1251.3777  0.7654 
   00253    0.4150   -1245.9661  0.7538 
   00254    0.4125   -1256.5957  0.7664 
   00255    0.3900   -1244.1946  0.7633 
   00256    0.4325   -1228.6917  0.7644 
   00257    0.4300   -1253.6641  0.7708 
   00258    0.3850   -1259.2090  0.7795 
   00259    0.4050   -1234.8501  0.7739 
   00260    0.3975   -1235.6522  0.7791 
   00261    0.4375   -1254.8330  0.7896 
   00262    0.3925   -1273.9851  0.7935 
   00263    0.4075   -1288.0406  0.7918 
   00264    0.3575   -1299.4596  0.7920 
   00265    0.3575   -1303.8925  0.7921 
   00266    0.4075   -1321.6959  0.7812 
   00267    0.3925   -1311.6517  0.7688 
   00268    0.3100   -1298.6798  0.7672 
   00269    0.4250   -1293.3911  0.7547 
   00270    0.4150   -1288.7388  0.7687 
   00271    0.4225   -1303.1850  0.7890 
   00272    0.3675   -1294.6167  0.7827 
   00273    0.3625   -1262.3563  0.7815 
   00274    0.4225   -1265.4961  0.7794 
   00275    0.4175   -1262.5571  0.7725 
   00276    0.4200   -1272.5099  0.7743 
   00277    0.4075   -1279.7699  0.7792 
   00278    0.3775   -1282.7045  0.7790 
   00279    0.3925   -1254.8701  0.7761 
   00280    0.3900   -1251.1766  0.7771 
   00281    0.4375   -1283.0611  0.7795 
   00282    0.3875   -1310.3389  0.7965 
   00283    0.3900   -1317.0202  0.8042 
   00284    0.4150   -1309.2487  0.8031 
   00285    0.3775   -1319.9661  0.7969 
   00286    0.4350   -1291.0129  0.7808 
   00287    0.3825   -1292.9022  0.7801 
   00288    0.3975   -1279.3876  0.7681 
   00289    0.3875   -1292.6885  0.7636 
   00290    0.4150   -1293.4906  0.7705 
   00291    0.4325   -1284.3889  0.7749 
   00292    0.4175   -1306.3433  0.7739 
   00293    0.3625   -1285.9512  0.7565 
   00294    0.3425   -1279.5903  0.7509 
   00295    0.4125   -1275.0591  0.7423 
   00296    0.4150   -1284.8725  0.7585 
   00297    0.4275   -1276.7387  0.7483 
   00298    0.3725   -1296.8735  0.7567 
   00299    0.4125   -1296.5694  0.7546 
   00300    0.3650   -1281.6886  0.7427 
   00301    0.4025   -1275.8921  0.7434 
   00302    0.3525   -1265.3554  0.7379 
   00303    0.4300   -1278.7729  0.7287 
   00304    0.4150   -1268.3174  0.7182 
   00305    0.4100   -1278.7051  0.7191 
   00306    0.3850   -1267.4520  0.7086 
   00307    0.4350   -1273.0964  0.7192 
   00308    0.4025   -1270.5526  0.7083 
   00309    0.3800   -1275.0031  0.7070 
   00310    0.4200   -1279.9506  0.7214 
   00311    0.4350   -1265.7689  0.7230 
   00312    0.4175   -1263.6171  0.7266 
   00313    0.3750   -1259.4306  0.7240 
   00314    0.4250   -1278.7233  0.7258 
   00315    0.3700   -1283.2923  0.7244 
   00316    0.3375   -1272.7444  0.7347 
   00317    0.3900   -1281.4978  0.7423 
   00318    0.3825   -1264.9764  0.7306 
   00319    0.3525   -1274.0158  0.7314 
   00320    0.4100   -1271.1188  0.7312 
   00321    0.3975   -1279.8649  0.7332 
   00322    0.4350   -1272.0211  0.7483 
   00323    0.3825   -1241.9745  0.7337 
   00324    0.3850   -1268.3526  0.7384 
   00325    0.4125   -1257.3953  0.7342 
   00326    0.4125   -1248.5756  0.7264 
   00327    0.3625   -1249.9832  0.7383 
   00328    0.4150   -1234.3608  0.7271 
   00329    0.3925   -1261.2538  0.7446 
   00330    0.4100   -1238.1324  0.7300 
   00331    0.3725   -1220.2376  0.7225 
   00332    0.4025   -1222.2297  0.7317 
   00333    0.4400   -1257.5323  0.7468 
   00334    0.3675   -1255.4855  0.7559 
   00335    0.3875   -1271.4549  0.7412 
   00336    0.3900   -1266.7342  0.7501 
   00337    0.3775   -1275.6445  0.7595 
   00338    0.4000   -1269.8430  0.7652 
   00339    0.3950   -1259.3873  0.7535 
   00340    0.4450   -1250.8908  0.7517 
   00341    0.4075   -1248.7719  0.7514 
   00342    0.3700   -1247.8060  0.7531 
   00343    0.4150   -1240.9753  0.7378 
   00344    0.4300   -1245.0945  0.7458 
   00345    0.4200   -1210.9862  0.7375 
   00346    0.4225   -1213.5717  0.7339 
   00347    0.4125   -1235.7762  0.7301 
   00348    0.3950   -1238.3789  0.7440 
   00349    0.4400   -1243.1296  0.7475 
   00350    0.4150   -1246.7101  0.7621 
   00351    0.3825   -1250.3754  0.7686 
   00352    0.3700   -1259.8056  0.7810 
   00353    0.3775   -1269.6673  0.7771 
   00354    0.3750   -1295.5519  0.7935 
   00355    0.4550   -1276.0665  0.7869 
   00356    0.3725   -1293.6898  0.7942 
   00357    0.4150   -1293.2842  0.7835 
   00358    0.3575   -1297.1276  0.7787 
   00359    0.4300   -1288.5302  0.7788 
   00360    0.3950   -1282.5217  0.7747 
   00361    0.4250   -1298.3883  0.7891 
   00362    0.4125   -1290.3831  0.7955 
   00363    0.4100   -1289.1954  0.7892 
   00364    0.4050   -1300.2747  0.7913 
   00365    0.4050   -1298.6618  0.7996 
   00366    0.4025   -1281.0115  0.7881 
   00367    0.3725   -1267.1768  0.7936 
   00368    0.3925   -1278.8281  0.8026 
   00369    0.4150   -1289.8678  0.8150 
   00370    0.4050   -1289.2590  0.8100 
   00371    0.3675   -1263.7507  0.7991 
   00372    0.3725   -1283.5986  0.8143 
   00373    0.3850   -1292.0190  0.8147 
   00374    0.3925   -1281.8023  0.8163 
   00375    0.3600   -1288.2746  0.8260 
   00376    0.3850   -1292.1499  0.8264 
   00377    0.4000   -1296.9110  0.8270 
   00378    0.3825   -1304.2504  0.8391 
   00379    0.3950   -1295.6690  0.8409 
   00380    0.3675   -1293.0649  0.8333 
   00381    0.4125   -1305.6501  0.8496 
   00382    0.4025   -1315.5349  0.8388 
   00383    0.3925   -1319.6706  0.8409 
   00384    0.4000   -1309.6349  0.8398 
   00385    0.3900   -1299.6061  0.8355 
   00386    0.3525   -1303.6514  0.8353 
   00387    0.4150   -1308.8741  0.8304 
   00388    0.4125   -1300.9114  0.8271 
   00389    0.3975   -1286.4452  0.8194 
   00390    0.3800   -1291.7708  0.8136 
   00391    0.4200   -1279.2996  0.8154 
   00392    0.3675   -1302.0250  0.8137 
   00393    0.3725   -1298.0780  0.8221 
   00394    0.4075   -1301.8843  0.8273 
   00395    0.3825   -1286.5807  0.8256 
   00396    0.3750   -1280.1321  0.8251 
   00397    0.4100   -1295.5908  0.8310 
   00398    0.4150   -1299.2095  0.8274 
   00399    0.3925   -1309.5965  0.8257 
   00400    0.3775   -1299.5922  0.8209 
   00401    0.4150   -1293.1863  0.8101 
   00402    0.4000   -1304.6961  0.8132 
   00403    0.3725   -1296.2180  0.8119 
   00404    0.3900   -1287.5795  0.8062 
   00405    0.4050   -1309.9194  0.8283 
   00406    0.4225   -1295.2143  0.8265 
   00407    0.4000   -1314.9518  0.8158 
   00408    0.4050   -1298.6665  0.8043 
   00409    0.4650   -1318.1116  0.8282 
   00410    0.3550   -1281.4651  0.8113 
   00411    0.3575   -1297.6650  0.8161 
   00412    0.4525   -1293.0710  0.8178 
   00413    0.3650   -1274.9618  0.8122 
   00414    0.3850   -1265.4472  0.8011 
   00415    0.3925   -1270.3448  0.8032 
   00416    0.4625   -1254.1371  0.7889 
   00417    0.3700   -1260.0229  0.7916 
   00418    0.4175   -1251.2600  0.7789 
   00419    0.3750   -1254.0425  0.7744 
   00420    0.4825   -1262.7063  0.7813 
   00421    0.4050   -1259.3462  0.7826 
   00422    0.4150   -1285.3902  0.7876 
   00423    0.4475   -1262.9534  0.7851 
   00424    0.4025   -1259.3947  0.7926 
   00425    0.4100   -1243.4186  0.7812 
   00426    0.3875   -1276.5062  0.8028 
   00427    0.4575   -1245.7134  0.7816 
   00428    0.4050   -1243.0779  0.7636 
   00429    0.3925   -1241.8691  0.7673 
   00430    0.3900   -1273.3990  0.7832 
   00431    0.3750   -1275.5875  0.8018 
   00432    0.3925   -1275.6905  0.8006 
   00433    0.3550   -1289.4038  0.8096 
   00434    0.4100   -1292.2563  0.8249 
   00435    0.3800   -1304.9169  0.8334 
   00436    0.4075   -1309.5746  0.8234 
   00437    0.3600   -1319.0936  0.8307 
   00438    0.3925   -1319.9539  0.8160 
   00439    0.3725   -1304.3621  0.8154 
   00440    0.3850   -1291.2441  0.8230 
   00441    0.3850   -1290.3196  0.8157 
   00442    0.3625   -1283.5944  0.8143 
   00443    0.3750   -1294.8865  0.8157 
   00444    0.4300   -1303.6869  0.8106 
   00445    0.3975   -1311.3125  0.8202 
   00446    0.3750   -1327.8738  0.8201 
   00447    0.4200   -1353.0545  0.8275 
   00448    0.3600   -1339.3264  0.8217 
   00449    0.4025   -1348.5165  0.8188 
   00450    0.4100   -1358.0230  0.8185 
   00451    0.3800   -1338.2310  0.8154 
   00452    0.3500   -1301.8432  0.7960 
   00453    0.3975   -1315.0419  0.8051 
   00454    0.3675   -1311.2442  0.8051 
   00455    0.4325   -1285.0600  0.8025 
   00456    0.3750   -1261.0033  0.7910 
   00457    0.4000   -1260.8161  0.7924 
   00458    0.3725   -1259.8965  0.7784 
   00459    0.3725   -1265.7982  0.7803 
   00460    0.3200   -1257.7637  0.7731 
   00461    0.4325   -1270.4888  0.7772 
   00462    0.4425   -1253.1238  0.7717 
   00463    0.3925   -1256.3568  0.7656 
   00464    0.4650   -1260.6207  0.7777 
   00465    0.3825   -1261.3991  0.7699 
   00466    0.4075   -1246.0727  0.7706 
   00467    0.4225   -1232.2975  0.7576 
   00468    0.4375   -1260.8168  0.7669 
   00469    0.3925   -1237.6325  0.7610 
   00470    0.3850   -1258.0969  0.7574 
   00471    0.4100   -1251.4971  0.7654 
   00472    0.4250   -1243.1873  0.7595 
   00473    0.3875   -1254.7410  0.7680 
   00474    0.3725   -1266.3962  0.7798 
   00475    0.3650   -1275.2262  0.7770 
   00476    0.3975   -1287.6859  0.7794 
   00477    0.4125   -1284.4810  0.7828 
   00478    0.4250   -1300.0694  0.7789 
   00479    0.3525   -1311.6718  0.7816 
   00480    0.3950   -1302.7666  0.7679 
   00481    0.4150   -1272.9955  0.7620 
   00482    0.4050   -1277.8300  0.7600 
   00483    0.3850   -1281.5824  0.7654 
   00484    0.3650   -1263.8584  0.7504 
   00485    0.4075   -1286.1789  0.7541 
   00486    0.4075   -1273.7654  0.7468 
   00487    0.4100   -1284.0627  0.7477 
   00488    0.4750   -1265.6227  0.7447 
   00489    0.4025   -1266.0123  0.7580 
   00490    0.4450   -1265.4154  0.7450 
   00491    0.3950   -1274.8887  0.7526 
   00492    0.4400   -1261.3247  0.7381 
   00493    0.3975   -1260.9650  0.7420 
   00494    0.4575   -1264.2572  0.7395 
   00495    0.3925   -1255.5498  0.7280 
   00496    0.4050   -1219.6600  0.7195 
   00497    0.3550   -1232.8768  0.7331 
   00498    0.3900   -1216.9814  0.7243 
   00499    0.4300   -1252.0475  0.7337 
   00500    0.4125   -1262.4244  0.7484 
   00501    0.4200   -1279.2077  0.7598 
   00502    0.3600   -1270.3639  0.7578 
   00503    0.3600   -1263.9365  0.7576 
   00504    0.3950   -1258.1370  0.7486 
   00505    0.3575   -1264.6682  0.7538 
   00506    0.3675   -1270.5969  0.7475 
   00507    0.4000   -1265.7684  0.7396 
   00508    0.4450   -1263.0853  0.7330 
   00509    0.4125   -1275.8630  0.7433 
   00510    0.4200   -1280.2803  0.7400 
   00511    0.3650   -1269.3392  0.7405 
   00512    0.4300   -1265.0553  0.7511 
   00513    0.4150   -1266.7958  0.7328 
   00514    0.4025   -1280.4656  0.7421 
   00515    0.3975   -1281.4472  0.7530 
   00516    0.4075   -1274.4708  0.7505 
   00517    0.4100   -1283.4492  0.7558 
   00518    0.3975   -1256.5564  0.7519 
   00519    0.4000   -1275.3924  0.7583 
   00520    0.4075   -1259.2761  0.7620 
   00521    0.3875   -1247.7380  0.7636 
   00522    0.3900   -1255.5225  0.7674 
   00523    0.4475   -1270.8478  0.7709 
   00524    0.3625   -1279.7708  0.7840 
   00525    0.4125   -1298.1110  0.7916 
   00526    0.3625   -1288.3200  0.7914 
   00527    0.3775   -1286.6725  0.7797 
   00528    0.4100   -1242.2708  0.7596 
   00529    0.4175   -1242.9688  0.7685 
   00530    0.3825   -1268.3112  0.7813 
   00531    0.3625   -1291.4184  0.7788 
   00532    0.4475   -1257.1533  0.7676 
   00533    0.4125   -1280.2515  0.7830 
   00534    0.4125   -1254.5587  0.7899 
   00535    0.3425   -1280.3931  0.7856 
   00536    0.3825   -1291.9136  0.7912 
   00537    0.4025   -1296.5664  0.8019 
   00538    0.4025   -1308.3126  0.7924 
   00539    0.4050   -1292.5225  0.7927 
   00540    0.4000   -1283.4830  0.7903 
   00541    0.4175   -1309.4434  0.8186 
   00542    0.3425   -1312.4300  0.8318 
   00543    0.3800   -1321.7778  0.8295 
   00544    0.3700   -1311.6166  0.8317 
   00545    0.3900   -1308.4284  0.8261 
   00546    0.3900   -1294.5948  0.8335 
   00547    0.3875   -1296.0629  0.8364 
   00548    0.3875   -1293.8682  0.8338 
   00549    0.4225   -1286.1358  0.8333 
   00550    0.4050   -1242.3493  0.8261 
   00551    0.3700   -1238.1630  0.8163 
   00552    0.4075   -1242.9091  0.8114 
   00553    0.4225   -1264.1587  0.8136 
   00554    0.4175   -1265.3817  0.8280 
   00555    0.3825   -1260.2032  0.8302 
   00556    0.3525   -1287.0456  0.8336 
   00557    0.3850   -1261.1866  0.8146 
   00558    0.3975   -1280.6063  0.8220 
   00559    0.3800   -1275.9090  0.8191 
   00560    0.4175   -1274.5506  0.8098 
   00561    0.3825   -1298.6615  0.8183 
   00562    0.3900   -1295.9700  0.8224 
   00563    0.4050   -1276.7244  0.8150 
   00564    0.4125   -1288.1604  0.8233 
   00565    0.3925   -1303.7146  0.8209 
   00566    0.4400   -1288.4436  0.8152 
   00567    0.4250   -1285.3303  0.8265 
   00568    0.3900   -1281.3709  0.8164 
   00569    0.3400   -1299.7237  0.8294 
   00570    0.3650   -1318.3326  0.8383 
   00571    0.3725   -1310.6692  0.8337 
   00572    0.4050   -1307.3845  0.8316 
   00573    0.4075   -1285.1310  0.8263 
   00574    0.3700   -1287.4957  0.8288 
   00575    0.3875   -1292.6305  0.8310 
   00576    0.4025   -1298.4528  0.8386 
   00577    0.4200   -1290.3060  0.8249 
   00578    0.3925   -1305.8209  0.8193 
   00579    0.3675   -1316.1976  0.8197 
   00580    0.4275   -1286.2559  0.8028 
   00581    0.4100   -1295.9014  0.7959 
   00582    0.4075   -1304.5293  0.8001 
   00583    0.3750   -1277.8604  0.7844 
   00584    0.4375   -1275.0506  0.7851 
   00585    0.3950   -1275.2315  0.7722 
   00586    0.4050   -1273.3711  0.7909 
   00587    0.3900   -1280.6615  0.7936 
   00588    0.4400   -1275.4887  0.7902 
   00589    0.4225   -1283.3234  0.8015 
   00590    0.4050   -1275.8471  0.7892 
   00591    0.3950   -1268.9887  0.7948 
   00592    0.4025   -1285.5866  0.7942 
   00593    0.4125   -1268.1902  0.7831 
   00594    0.4125   -1272.0754  0.7886 
   00595    0.4225   -1271.5928  0.7819 
   00596    0.4375   -1276.6726  0.7846 
   00597    0.3425   -1294.9659  0.7862 
   00598    0.4025   -1295.8029  0.7935 
   00599    0.3850   -1302.8662  0.7907 
   00600    0.4150   -1314.1260  0.7966 
   00601    0.3675   -1320.5437  0.7982 
   00602    0.4200   -1316.1820  0.8057 
   00603    0.3975   -1309.3791  0.8007 
   00604    0.4275   -1299.0855  0.7932 
   00605    0.3825   -1304.5986  0.7904 
   00606    0.4325   -1269.4721  0.7769 
   00607    0.4050   -1304.5880  0.7878 
   00608    0.4150   -1301.9861  0.7906 
   00609    0.4050   -1313.5692  0.8058 
   00610    0.4200   -1306.8760  0.8038 
   00611    0.3800   -1286.7483  0.8112 
   00612    0.4100   -1276.9718  0.8045 
   00613    0.3675   -1257.3537  0.7983 
   00614    0.4250   -1267.5453  0.8078 
   00615    0.3925   -1278.2572  0.8157 
   00616    0.3700   -1248.2215  0.8062 
   00617    0.3450   -1238.3253  0.8114 
   00618    0.4300   -1228.5567  0.8033 
   00619    0.3925   -1252.4984  0.8197 
   00620    0.4050   -1295.5702  0.8316 
   00621    0.4050   -1325.9249  0.8364 
   00622    0.3800   -1320.7952  0.8348 
   00623    0.4000   -1319.4288  0.8253 
   00624    0.4000   -1297.3917  0.8203 
