#=====================================================
# File created:        Tue-03-Mar-2026-at-11-33-29PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.600
# Run time (s):        10.470412
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -411.3052  0.3092 
   00001    0.6800    -578.7859  0.3361 
   00002    0.6275    -700.6837  0.3321 
   00003    0.5925    -807.8896  0.3072 
   00004    0.5125    -851.6278  0.3175 
   00005    0.5600    -892.2774  0.3236 
   00006    0.5200    -967.3077  0.3506 
   00007    0.5250    -998.6583  0.3804 
   00008    0.4900   -1020.9299  0.3774 
   00009    0.5075   -1007.6452  0.3604 
   00010    0.5300   -1011.6301  0.3542 
   00011    0.4875   -1036.7174  0.3567 
   00012    0.4825   -1057.2667  0.3316 
   00013    0.4950   -1109.4885  0.3259 
   00014    0.4725   -1107.7072  0.3240 
   00015    0.4375   -1153.8292  0.3434 
   00016    0.4175   -1154.9725  0.3376 
   00017    0.4500   -1145.4358  0.3250 
   00018    0.4475   -1167.6946  0.3439 
   00019    0.4100   -1167.5833  0.3482 
   00020    0.4450   -1181.3008  0.3535 
   00021    0.4400   -1160.6908  0.3474 
   00022    0.4200   -1160.0879  0.3631 
   00023    0.4425   -1179.6109  0.3570 
   00024    0.5075   -1149.6690  0.3486 
   00025    0.4425   -1174.2927  0.3367 
   00026    0.4650   -1146.0741  0.3493 
   00027    0.4500   -1144.5167  0.3615 
   00028    0.4425   -1170.6269  0.3734 
   00029    0.4375   -1146.2534  0.3526 
   00030    0.4725   -1199.5756  0.3642 
   00031    0.4425   -1203.2963  0.3654 
   00032    0.4475   -1196.2453  0.3639 
   00033    0.4550   -1176.3844  0.3946 
   00034    0.4750   -1205.1546  0.3883 
   00035    0.4275   -1208.1830  0.3902 
   00036    0.4375   -1217.1082  0.3842 
   00037    0.4475   -1198.5374  0.3818 
   00038    0.4650   -1200.6048  0.4079 
   00039    0.4525   -1209.0877  0.4066 
   00040    0.4125   -1203.5879  0.4138 
   00041    0.4250   -1198.9978  0.4184 
   00042    0.4600   -1212.4729  0.4212 
