#=====================================================
# File created:        Tue-03-Mar-2026-at-11-35-45PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.100
# Run time (s):        10.403631
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -402.0819  0.2641 
   00001    0.6850    -568.0269  0.2873 
   00002    0.6250    -723.6952  0.3152 
   00003    0.6425    -789.6625  0.3030 
   00004    0.5575    -781.9668  0.2762 
   00005    0.5725    -800.0520  0.3130 
   00006    0.5225    -836.8800  0.3098 
   00007    0.5075    -813.5142  0.3097 
   00008    0.5175    -881.4953  0.3278 
   00009    0.5625    -858.0355  0.3257 
   00010    0.5450    -849.9362  0.3036 
   00011    0.5775    -838.0993  0.3546 
   00012    0.5150    -820.6137  0.3658 
   00013    0.5475    -835.7965  0.3890 
   00014    0.5525    -789.3479  0.3595 
   00015    0.5475    -802.3206  0.3537 
   00016    0.6025    -872.7623  0.3513 
   00017    0.5225    -897.4809  0.3709 
   00018    0.5175    -879.6260  0.3847 
   00019    0.4875    -882.9106  0.3973 
   00020    0.4700    -861.0962  0.4182 
   00021    0.4875    -836.9092  0.4098 
   00022    0.5325    -835.1725  0.4024 
   00023    0.4825    -842.0064  0.3520 
   00024    0.5450    -827.9798  0.3704 
   00025    0.5475    -818.2427  0.3557 
   00026    0.5600    -810.4044  0.3601 
   00027    0.5225    -872.5532  0.3547 
   00028    0.5350    -871.6926  0.3630 
   00029    0.5075    -881.2689  0.3531 
   00030    0.5325    -854.6939  0.3525 
   00031    0.4800    -860.0419  0.3676 
   00032    0.5200    -849.9484  0.3726 
   00033    0.5200    -860.5955  0.3739 
   00034    0.5700    -814.8438  0.3520 
   00035    0.5625    -794.7234  0.3220 
   00036    0.5675    -812.0227  0.3387 
   00037    0.5950    -858.3623  0.3426 
   00038    0.5625    -888.7649  0.3365 
   00039    0.5425    -888.5617  0.3561 
   00040    0.5650    -905.3947  0.3766 
   00041    0.5225    -868.3061  0.3252 
   00042    0.5275    -846.5318  0.3352 
   00043    0.5100    -886.9882  0.3356 
   00044    0.5325    -870.2437  0.3579 
   00045    0.5300    -873.0556  0.3432 
   00046    0.5625    -838.4485  0.3186 
   00047    0.5375    -858.8710  0.3569 
   00048    0.5300    -837.9968  0.3833 
   00049    0.5575    -857.0686  0.4012 
   00050    0.5025    -909.1844  0.4501 
   00051    0.5375    -886.4279  0.4573 
   00052    0.5575    -882.8321  0.4664 
   00053    0.5025    -878.9695  0.4355 
   00054    0.5025    -844.4262  0.3947 
   00055    0.5500    -839.0435  0.3597 
   00056    0.5225    -817.5949  0.3704 
   00057    0.5750    -815.2216  0.3383 
   00058    0.5500    -865.9408  0.3632 
   00059    0.5825    -851.6478  0.3400 
   00060    0.5025    -922.1208  0.3660 
   00061    0.5550    -908.1591  0.3631 
   00062    0.5300    -885.3019  0.3641 
   00063    0.5575    -873.4260  0.3808 
   00064    0.5225    -895.9579  0.4068 
   00065    0.5175    -861.3962  0.3840 
   00066    0.5500    -871.1451  0.3753 
   00067    0.5350    -874.1430  0.3464 
   00068    0.5450    -925.1559  0.3673 
   00069    0.4950    -926.4184  0.3750 
   00070    0.5450    -960.6994  0.3674 
