#=====================================================
# File created:        Tue-03-Mar-2026-at-11-35-18PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        10.170488
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -414.7589  0.2921 
   00001    0.6900    -641.2887  0.3060 
   00002    0.5875    -750.1469  0.3397 
   00003    0.5925    -775.9333  0.3460 
   00004    0.5875    -806.5740  0.3327 
   00005    0.5700    -852.0387  0.3433 
   00006    0.4975    -841.8702  0.3213 
   00007    0.5300    -854.8473  0.3324 
   00008    0.5500    -844.7207  0.3343 
   00009    0.4925    -914.9199  0.3419 
   00010    0.5200    -904.1257  0.3350 
   00011    0.5475    -895.9357  0.3724 
   00012    0.4925    -921.9713  0.3806 
   00013    0.5325    -931.7038  0.3927 
   00014    0.4850    -918.1510  0.3832 
   00015    0.4525    -937.1271  0.3778 
   00016    0.4900    -944.1932  0.3749 
   00017    0.4950    -961.2616  0.3679 
   00018    0.4525    -990.9230  0.3780 
   00019    0.4600    -966.6888  0.3617 
   00020    0.4600    -960.5060  0.3466 
   00021    0.4725    -950.0254  0.3436 
   00022    0.5100    -942.8375  0.3298 
   00023    0.5225    -946.3632  0.3046 
   00024    0.5300    -938.7696  0.2978 
   00025    0.5025    -936.0204  0.3258 
   00026    0.5200    -941.6896  0.3409 
   00027    0.4900    -932.6256  0.3369 
   00028    0.5025    -915.9923  0.3489 
   00029    0.5100    -920.9756  0.3382 
   00030    0.4375    -916.7755  0.3208 
   00031    0.4975    -912.8157  0.3454 
   00032    0.4975    -920.4028  0.3233 
   00033    0.5300    -914.5904  0.3231 
   00034    0.5025    -888.3914  0.3622 
   00035    0.4925    -915.7965  0.3665 
   00036    0.4925    -933.5790  0.3757 
   00037    0.4800    -916.5377  0.3717 
   00038    0.4875    -945.8862  0.3609 
   00039    0.4950    -914.9399  0.3596 
   00040    0.5050    -954.4371  0.3505 
   00041    0.4625    -952.0292  0.3428 
   00042    0.4400    -989.0533  0.3678 
   00043    0.4850    -962.9774  0.3579 
   00044    0.4850    -937.1017  0.3428 
   00045    0.5175    -934.5224  0.3635 
   00046    0.5425    -890.1892  0.3332 
   00047    0.5000    -889.3984  0.3299 
   00048    0.5550    -894.8962  0.3442 
   00049    0.5200    -949.1307  0.3870 
   00050    0.5225    -940.6846  0.4033 
   00051    0.4800    -936.4760  0.4152 
   00052    0.5075    -883.9806  0.4218 
