#=====================================================
# File created:        Tue-03-Mar-2026-at-11-32-35PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        9.567342
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -377.2855  0.2645 
   00001    0.6975    -614.2777  0.2985 
   00002    0.6550    -753.9133  0.2871 
   00003    0.5825    -835.7765  0.2688 
   00004    0.5475    -912.8777  0.2823 
   00005    0.5150    -967.7704  0.2844 
   00006    0.5300   -1012.0241  0.2845 
   00007    0.4875   -1064.5353  0.2818 
   00008    0.5150   -1086.3914  0.2935 
   00009    0.4950   -1116.1449  0.2943 
   00010    0.5625   -1149.5106  0.2783 
   00011    0.4650   -1176.3601  0.2756 
   00012    0.5275   -1169.8653  0.2723 
   00013    0.4775   -1170.9138  0.2701 
   00014    0.4950   -1176.1840  0.2826 
   00015    0.4600   -1210.2667  0.2771 
   00016    0.4825   -1210.7263  0.2693 
   00017    0.4900   -1220.9776  0.2883 
   00018    0.4900   -1222.5146  0.2824 
   00019    0.4975   -1225.4216  0.2807 
   00020    0.4625   -1232.1404  0.2789 
   00021    0.4950   -1245.5580  0.2732 
   00022    0.4500   -1254.3067  0.2762 
   00023    0.4475   -1274.6209  0.2819 
   00024    0.4300   -1283.3473  0.2850 
   00025    0.4325   -1292.3315  0.2852 
   00026    0.4625   -1282.4844  0.2898 
   00027    0.4900   -1302.1493  0.2989 
   00028    0.4675   -1298.1813  0.2967 
   00029    0.4775   -1311.3704  0.2887 
   00030    0.4675   -1308.8513  0.2880 
   00031    0.4700   -1315.3287  0.2901 
   00032    0.4325   -1318.6898  0.2892 
   00033    0.4475   -1321.5196  0.2865 
   00034    0.4475   -1322.5351  0.2838 
   00035    0.4625   -1314.6173  0.2963 
   00036    0.4650   -1323.8965  0.2917 
   00037    0.4350   -1319.3341  0.3083 
   00038    0.4250   -1346.9633  0.3090 
   00039    0.4150   -1339.6381  0.2997 
   00040    0.4325   -1329.3348  0.3147 
   00041    0.4275   -1337.5151  0.3246 
   00042    0.4175   -1328.4742  0.3280 
   00043    0.4650   -1305.5901  0.3296 
   00044    0.4450   -1313.2486  0.3271 
   00045    0.4525   -1309.6963  0.3324 
   00046    0.4250   -1310.6240  0.3331 
   00047    0.4525   -1293.7464  0.3271 
   00048    0.4350   -1303.0965  0.3203 
   00049    0.4150   -1311.7105  0.3426 
   00050    0.4200   -1311.0809  0.3310 
   00051    0.4400   -1305.3181  0.3342 
   00052    0.4625   -1309.6487  0.3331 
   00053    0.4725   -1306.5401  0.3525 
   00054    0.4625   -1306.0394  0.3570 
   00055    0.4425   -1317.7071  0.3482 
   00056    0.4925   -1334.3342  0.3645 
   00057    0.4425   -1330.7321  0.3817 
   00058    0.4375   -1342.5576  0.3892 
   00059    0.4300   -1341.9361  0.3876 
   00060    0.4775   -1336.6785  0.3973 
   00061    0.4500   -1324.1276  0.3783 
   00062    0.4300   -1331.7795  0.3695 
   00063    0.4500   -1326.9954  0.3726 
   00064    0.4575   -1325.3424  0.3630 
   00065    0.4500   -1316.5433  0.3708 
   00066    0.4700   -1311.1370  0.3520 
   00067    0.4350   -1320.4081  0.3547 
   00068    0.4650   -1311.6725  0.3337 
   00069    0.4425   -1310.7102  0.3463 
   00070    0.4200   -1307.7783  0.3334 
   00071    0.4550   -1319.6100  0.3460 
   00072    0.4525   -1331.5629  0.3491 
   00073    0.4450   -1335.8880  0.3410 
   00074    0.4600   -1349.1005  0.3438 
   00075    0.4700   -1358.4629  0.3559 
   00076    0.4525   -1351.4904  0.3688 
   00077    0.4275   -1337.6001  0.3749 
   00078    0.4700   -1342.9563  0.3853 
