#=====================================================
# File created:        Tue-03-Mar-2026-at-11-32-54PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        10.798607
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -350.3537  0.2833 
   00001    0.6625    -569.8890  0.2801 
   00002    0.5975    -688.5388  0.2661 
   00003    0.5525    -800.5413  0.2768 
   00004    0.5300    -856.2457  0.2761 
   00005    0.5200    -926.1076  0.3000 
   00006    0.5475    -966.1399  0.2956 
   00007    0.4725   -1012.4539  0.2649 
   00008    0.5075   -1039.1726  0.2797 
   00009    0.4875   -1083.4616  0.2859 
   00010    0.4600   -1089.1533  0.3200 
   00011    0.4300   -1106.6405  0.2992 
   00012    0.4800   -1130.8217  0.3055 
   00013    0.4850   -1147.6577  0.3012 
   00014    0.4325   -1167.9847  0.3080 
   00015    0.4750   -1176.1316  0.3282 
   00016    0.4425   -1170.5591  0.3329 
   00017    0.4575   -1180.0123  0.3310 
   00018    0.4325   -1164.6660  0.3355 
   00019    0.4775   -1183.0890  0.3555 
   00020    0.4900   -1201.7685  0.3443 
   00021    0.4200   -1202.9862  0.3575 
   00022    0.4275   -1205.1803  0.3501 
   00023    0.4600   -1223.5301  0.3702 
   00024    0.3825   -1226.9432  0.3703 
   00025    0.4600   -1227.1060  0.3635 
   00026    0.4350   -1244.1301  0.3710 
   00027    0.4000   -1234.6603  0.3715 
   00028    0.4525   -1239.9564  0.3583 
   00029    0.4625   -1222.2841  0.3656 
   00030    0.4575   -1238.3114  0.3687 
   00031    0.4025   -1254.7717  0.3725 
   00032    0.4100   -1246.9184  0.3750 
   00033    0.4400   -1264.0935  0.3610 
   00034    0.4600   -1279.2949  0.3542 
   00035    0.4075   -1282.5426  0.3778 
   00036    0.4375   -1266.4955  0.3744 
   00037    0.4375   -1286.5704  0.3754 
   00038    0.4575   -1255.1058  0.3848 
   00039    0.4450   -1260.0450  0.3749 
   00040    0.4275   -1252.4609  0.3764 
   00041    0.3975   -1253.5916  0.3713 
   00042    0.4425   -1269.4976  0.3586 
   00043    0.4375   -1271.7191  0.3744 
   00044    0.4250   -1274.8960  0.3758 
   00045    0.4500   -1287.5127  0.3754 
   00046    0.4475   -1292.3306  0.3942 
   00047    0.3875   -1277.2818  0.3921 
   00048    0.4075   -1273.1805  0.3723 
   00049    0.4325   -1284.4604  0.3894 
   00050    0.4400   -1279.2539  0.3834 
   00051    0.4075   -1275.6407  0.3839 
   00052    0.4075   -1279.9629  0.3968 
   00053    0.4575   -1276.7068  0.3949 
   00054    0.4175   -1277.1645  0.3979 
   00055    0.4125   -1292.1193  0.4145 
   00056    0.4150   -1291.1705  0.4252 
   00057    0.4375   -1287.0682  0.4234 
   00058    0.4500   -1282.2482  0.4080 
   00059    0.4000   -1289.8784  0.3990 
   00060    0.4000   -1263.6757  0.3888 
   00061    0.4400   -1276.8980  0.3893 
   00062    0.4350   -1276.6070  0.3849 
   00063    0.4375   -1273.5562  0.3774 
   00064    0.4525   -1294.5006  0.3666 
   00065    0.4200   -1294.5277  0.3852 
   00066    0.4400   -1308.0151  0.3716 
   00067    0.4450   -1287.3781  0.3657 
   00068    0.4525   -1300.8067  0.3624 
   00069    0.4375   -1308.5360  0.3699 
   00070    0.4175   -1305.9268  0.3750 
   00071    0.3950   -1304.3709  0.3960 
   00072    0.3900   -1297.3021  0.4048 
   00073    0.4200   -1299.2989  0.4021 
   00074    0.4350   -1300.9518  0.4176 
   00075    0.3975   -1299.8348  0.4223 
   00076    0.4250   -1285.4668  0.4192 
   00077    0.4700   -1276.9072  0.4097 
   00078    0.4500   -1283.4731  0.3900 
   00079    0.4325   -1302.0173  0.4031 
   00080    0.4450   -1301.4014  0.4191 
   00081    0.3850   -1310.5668  0.4238 
   00082    0.4225   -1319.7836  0.4471 
   00083    0.4125   -1319.9331  0.4379 
   00084    0.3875   -1320.3008  0.4305 
   00085    0.3650   -1312.2372  0.4310 
   00086    0.4675   -1314.9696  0.4291 
   00087    0.4300   -1295.4918  0.4410 
   00088    0.3925   -1301.7374  0.4393 
   00089    0.4725   -1297.9848  0.4322 
   00090    0.4700   -1301.8761  0.4315 
   00091    0.4075   -1305.5372  0.4239 
   00092    0.4350   -1304.4702  0.4176 
   00093    0.4275   -1308.4367  0.4064 
   00094    0.4575   -1295.3835  0.3953 
   00095    0.4525   -1296.3496  0.3935 
   00096    0.4550   -1318.4099  0.4039 
   00097    0.4125   -1330.7543  0.4208 
   00098    0.4500   -1326.8011  0.4094 
   00099    0.3950   -1316.8294  0.4157 
   00100    0.4225   -1292.5105  0.3974 
   00101    0.4400   -1290.9103  0.4053 
   00102    0.4575   -1293.3212  0.4096 
   00103    0.4325   -1292.3779  0.4305 
   00104    0.3800   -1285.8899  0.4338 
