#=====================================================
# File created:        Tue-03-Mar-2026-at-11-32-14PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.300
# Run time (s):        10.156775
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -387.4716  0.3291 
   00001    0.6950    -547.3505  0.3268 
   00002    0.6900    -682.5213  0.3403 
   00003    0.6325    -794.7760  0.3496 
   00004    0.6075    -868.2451  0.3575 
   00005    0.5875    -928.8657  0.3489 
   00006    0.5225    -981.9415  0.3511 
   00007    0.5250   -1013.5517  0.3574 
   00008    0.5100   -1068.9387  0.3611 
   00009    0.5400   -1093.2491  0.3672 
   00010    0.5200   -1125.5903  0.3638 
   00011    0.4900   -1154.3958  0.3561 
   00012    0.5325   -1181.7254  0.3723 
   00013    0.5025   -1195.8648  0.3654 
   00014    0.4625   -1200.8078  0.3772 
   00015    0.4800   -1228.1221  0.3934 
   00016    0.5025   -1232.2576  0.3931 
   00017    0.5100   -1236.7299  0.4124 
   00018    0.4850   -1240.3122  0.3987 
   00019    0.4650   -1262.2557  0.4023 
   00020    0.4575   -1279.7600  0.3968 
   00021    0.4625   -1287.9431  0.4003 
   00022    0.4825   -1292.2781  0.4071 
   00023    0.4725   -1305.7619  0.4096 
   00024    0.5325   -1308.5355  0.4140 
   00025    0.4925   -1316.4344  0.4160 
   00026    0.4425   -1321.2203  0.4196 
   00027    0.4175   -1325.2440  0.4151 
   00028    0.4675   -1329.6675  0.4251 
   00029    0.4900   -1340.2907  0.4204 
   00030    0.4150   -1342.1958  0.4309 
   00031    0.4750   -1342.8960  0.4365 
   00032    0.4700   -1347.0737  0.4365 
   00033    0.4900   -1346.6776  0.4460 
   00034    0.5300   -1350.4987  0.4320 
   00035    0.4650   -1354.3512  0.4332 
   00036    0.4750   -1364.1765  0.4288 
   00037    0.4675   -1370.1928  0.4161 
   00038    0.4550   -1365.4733  0.4221 
   00039    0.4850   -1360.6437  0.4179 
   00040    0.5075   -1361.5182  0.4122 
   00041    0.4450   -1353.5572  0.4213 
   00042    0.4775   -1356.8152  0.4147 
   00043    0.4425   -1358.0356  0.4095 
   00044    0.4475   -1355.8881  0.4240 
   00045    0.4250   -1352.1583  0.4307 
   00046    0.4450   -1361.3443  0.4399 
   00047    0.4450   -1365.7233  0.4348 
   00048    0.4750   -1369.5170  0.4435 
   00049    0.4475   -1377.3003  0.4392 
   00050    0.4850   -1370.1716  0.4496 
   00051    0.4700   -1372.9722  0.4579 
   00052    0.4725   -1384.9430  0.4671 
   00053    0.4675   -1389.0981  0.4640 
   00054    0.4125   -1386.1971  0.4553 
   00055    0.4650   -1388.9184  0.4703 
   00056    0.4850   -1375.6236  0.4717 
   00057    0.4700   -1377.3870  0.4847 
   00058    0.4525   -1380.8695  0.4852 
   00059    0.4675   -1392.9062  0.4890 
   00060    0.4600   -1395.5600  0.4888 
   00061    0.4500   -1396.6922  0.4985 
   00062    0.4250   -1399.6744  0.4945 
   00063    0.4625   -1404.8132  0.4901 
   00064    0.4450   -1406.9142  0.4961 
   00065    0.4400   -1402.3857  0.5035 
   00066    0.4475   -1401.8093  0.5127 
   00067    0.5000   -1396.5099  0.5017 
   00068    0.4150   -1391.8343  0.5015 
   00069    0.5100   -1405.7465  0.5038 
   00070    0.4600   -1397.4157  0.4975 
   00071    0.4150   -1402.4940  0.4967 
   00072    0.4700   -1401.0499  0.4959 
   00073    0.4625   -1404.0566  0.5096 
   00074    0.4675   -1410.0128  0.5037 
   00075    0.4525   -1408.3183  0.5113 
   00076    0.4425   -1417.6499  0.5194 
   00077    0.4200   -1415.2437  0.5203 
   00078    0.4600   -1404.3182  0.5079 
   00079    0.4350   -1408.0169  0.5068 
   00080    0.4200   -1412.0582  0.5076 
   00081    0.4300   -1413.7545  0.5047 
   00082    0.4800   -1420.2893  0.5172 
   00083    0.4725   -1409.3957  0.5102 
   00084    0.4325   -1406.4144  0.5080 
   00085    0.4300   -1412.4962  0.5119 
   00086    0.4425   -1419.0284  0.5098 
   00087    0.4600   -1425.7000  0.5166 
   00088    0.4325   -1419.5981  0.5299 
   00089    0.4575   -1417.2221  0.5377 
   00090    0.4350   -1421.5082  0.5306 
   00091    0.4500   -1418.1517  0.5223 
   00092    0.4425   -1423.2805  0.5378 
   00093    0.4450   -1428.2082  0.5351 
   00094    0.4475   -1422.8026  0.5394 
   00095    0.4825   -1405.3054  0.5465 
   00096    0.4900   -1404.4498  0.5569 
   00097    0.4775   -1417.3616  0.5654 
   00098    0.4200   -1416.2918  0.5598 
   00099    0.5000   -1411.1666  0.5545 
   00100    0.4475   -1417.8327  0.5651 
   00101    0.4250   -1422.9497  0.5742 
   00102    0.4925   -1413.6971  0.5830 
   00103    0.4725   -1431.4012  0.5893 
   00104    0.4800   -1426.9872  0.6041 
   00105    0.4525   -1424.6176  0.6108 
   00106    0.4325   -1424.7939  0.5815 
   00107    0.4225   -1427.8831  0.5830 
   00108    0.4600   -1428.3109  0.5940 
   00109    0.4575   -1438.3634  0.6032 
   00110    0.4650   -1437.8830  0.6045 
   00111    0.4350   -1431.2419  0.6013 
   00112    0.4350   -1426.8083  0.6018 
   00113    0.4675   -1434.3394  0.6029 
   00114    0.4350   -1435.6185  0.5983 
   00115    0.4575   -1440.0661  0.5986 
   00116    0.4625   -1433.5385  0.5837 
   00117    0.4675   -1424.5969  0.5764 
   00118    0.4575   -1435.3609  0.5700 
   00119    0.4575   -1428.6060  0.5680 
   00120    0.4575   -1425.4052  0.5723 
   00121    0.4150   -1428.4127  0.5810 
   00122    0.4250   -1422.5871  0.5848 
   00123    0.4600   -1423.7619  0.5932 
   00124    0.4225   -1421.2734  0.5929 
   00125    0.5025   -1422.5622  0.5910 
   00126    0.4850   -1427.8527  0.5858 
   00127    0.4450   -1431.0232  0.5733 
   00128    0.4475   -1430.8903  0.5657 
   00129    0.4825   -1430.5456  0.5656 
   00130    0.4825   -1427.1974  0.5535 
   00131    0.4625   -1416.0094  0.5581 
   00132    0.4250   -1424.1172  0.5578 
   00133    0.4175   -1421.5552  0.5514 
   00134    0.4400   -1423.4374  0.5558 
   00135    0.4775   -1426.9368  0.5637 
   00136    0.4450   -1429.1264  0.5694 
   00137    0.4175   -1437.9471  0.5728 
   00138    0.4125   -1432.8724  0.5692 
   00139    0.3875   -1430.4521  0.5734 
   00140    0.4575   -1421.3764  0.5753 
   00141    0.4700   -1422.4503  0.5703 
   00142    0.4400   -1424.8543  0.5733 
   00143    0.4700   -1414.5584  0.5612 
   00144    0.4675   -1419.4847  0.5568 
   00145    0.4725   -1418.1687  0.5440 
   00146    0.4575   -1423.3875  0.5538 
   00147    0.4600   -1424.4726  0.5408 
   00148    0.4400   -1428.6574  0.5432 
   00149    0.5075   -1431.4140  0.5582 
   00150    0.4500   -1438.5266  0.5618 
   00151    0.4100   -1437.9523  0.5713 
   00152    0.4625   -1437.9462  0.5561 
